date,F_total,F_anthro,F_nat,F_co2,F_wmghg,F_aero,F_solar,F_volc
1772.875,-0.0327,-0.0278,-0.0049,-0.0100,0.0222,-0.0400,0.0273,-0.0322
1772.959,-0.0310,-0.0278,-0.0032,-0.0100,0.0222,-0.0400,0.0248,-0.0280
1773.042,-0.0294,-0.0278,-0.0016,-0.0100,0.0222,-0.0400,0.0223,-0.0239
1773.125,-0.0277,-0.0277,0.0000,-0.0099,0.0222,-0.0400,0.0199,-0.0199
1773.209,-0.0269,-0.0269,0.0000,-0.0091,0.0222,-0.0400,0.0182,-0.0182
1773.292,-0.0261,-0.0261,0.0000,-0.0083,0.0222,-0.0400,0.0166,-0.0166
1773.375,-0.0253,-0.0253,0.0000,-0.0075,0.0222,-0.0400,0.0149,-0.0149
1773.459,-0.0244,-0.0244,0.0000,-0.0066,0.0222,-0.0400,0.0133,-0.0133
1773.542,-0.0236,-0.0236,0.0000,-0.0058,0.0222,-0.0400,0.0116,-0.0116
1773.625,-0.0228,-0.0228,0.0000,-0.0050,0.0222,-0.0400,0.0099,-0.0099
1773.709,-0.0219,-0.0219,0.0000,-0.0041,0.0222,-0.0400,0.0083,-0.0083
1773.792,-0.0211,-0.0211,0.0000,-0.0033,0.0222,-0.0400,0.0066,-0.0066
1773.875,-0.0203,-0.0203,0.0000,-0.0025,0.0222,-0.0400,0.0049,-0.0049
1773.959,-0.0194,-0.0194,0.0000,-0.0016,0.0222,-0.0400,0.0033,-0.0033
1774.042,-0.0186,-0.0186,0.0000,-0.0008,0.0222,-0.0400,0.0016,-0.0016
1774.125,-0.0179,-0.0178,-0.0001,0.0000,0.0222,-0.0400,-0.0001,0.0000
1774.209,-0.0212,-0.0178,-0.0034,0.0000,0.0222,-0.0400,-0.0034,0.0000
1774.292,-0.0245,-0.0178,-0.0067,0.0000,0.0222,-0.0400,-0.0067,0.0000
1774.375,-0.0278,-0.0178,-0.0100,0.0000,0.0222,-0.0400,-0.0100,0.0000
1774.459,-0.0312,-0.0178,-0.0134,0.0000,0.0222,-0.0400,-0.0134,0.0000
1774.542,-0.0345,-0.0178,-0.0167,0.0000,0.0222,-0.0400,-0.0167,0.0000
1774.625,-0.0378,-0.0178,-0.0200,0.0000,0.0222,-0.0400,-0.0200,0.0000
1774.709,-0.0411,-0.0178,-0.0233,0.0000,0.0222,-0.0400,-0.0233,0.0000
1774.792,-0.0445,-0.0178,-0.0267,0.0000,0.0222,-0.0400,-0.0267,0.0000
1774.875,-0.0478,-0.0178,-0.0300,0.0000,0.0222,-0.0400,-0.0300,0.0000
1774.959,-0.0511,-0.0178,-0.0333,0.0000,0.0222,-0.0400,-0.0333,0.0000
1775.042,-0.0544,-0.0178,-0.0366,0.0000,0.0222,-0.0400,-0.0366,0.0000
1775.125,-0.0577,-0.0178,-0.0399,0.0000,0.0222,-0.0400,-0.0399,0.0000
1775.209,-0.0586,-0.0186,-0.0400,0.0000,0.0222,-0.0408,-0.0400,0.0000
1775.292,-0.0594,-0.0194,-0.0400,0.0000,0.0222,-0.0416,-0.0400,0.0000
1775.375,-0.0603,-0.0203,-0.0400,0.0000,0.0222,-0.0425,-0.0400,0.0000
1775.459,-0.0611,-0.0211,-0.0400,0.0000,0.0222,-0.0433,-0.0400,0.0000
1775.542,-0.0619,-0.0219,-0.0400,0.0000,0.0222,-0.0441,-0.0400,0.0000
1775.625,-0.0628,-0.0228,-0.0400,0.0000,0.0222,-0.0450,-0.0400,0.0000
1775.709,-0.0636,-0.0236,-0.0400,0.0000,0.0222,-0.0458,-0.0400,0.0000
1775.792,-0.0644,-0.0244,-0.0400,0.0000,0.0222,-0.0466,-0.0400,0.0000
1775.875,-0.0653,-0.0253,-0.0400,0.0000,0.0222,-0.0475,-0.0400,0.0000
1775.959,-0.0661,-0.0261,-0.0400,0.0000,0.0222,-0.0483,-0.0400,0.0000
1776.042,-0.0669,-0.0269,-0.0400,0.0000,0.0222,-0.0491,-0.0400,0.0000
1776.125,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1776.209,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1776.292,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1776.375,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1776.459,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1776.542,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1776.625,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1776.709,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1776.792,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1776.875,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1776.959,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1777.042,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1777.125,-0.0678,-0.0278,-0.0400,0.0000,0.0222,-0.0500,-0.0400,0.0000
1777.209,-0.0685,-0.0278,-0.0407,0.0000,0.0222,-0.0500,-0.0355,-0.0052
1777.292,-0.0694,-0.0278,-0.0416,0.0000,0.0222,-0.0500,-0.0305,-0.0110
1777.375,-0.0702,-0.0278,-0.0424,0.0000,0.0222,-0.0500,-0.0255,-0.0169
1777.459,-0.0710,-0.0278,-0.0432,0.0000,0.0222,-0.0500,-0.0206,-0.0227
1777.542,-0.0719,-0.0278,-0.0441,0.0000,0.0222,-0.0500,-0.0156,-0.0285
1777.625,-0.0727,-0.0278,-0.0449,0.0000,0.0222,-0.0500,-0.0106,-0.0343
1777.709,-0.0735,-0.0278,-0.0457,0.0000,0.0222,-0.0500,-0.0056,-0.0401
1777.792,-0.0744,-0.0278,-0.0466,0.0000,0.0222,-0.0500,-0.0006,-0.0459
1777.875,-0.0752,-0.0278,-0.0474,0.0000,0.0222,-0.0500,0.0043,-0.0517
1777.959,-0.0760,-0.0278,-0.0482,0.0000,0.0222,-0.0500,0.0093,-0.0576
1778.042,-0.0769,-0.0278,-0.0491,0.0000,0.0222,-0.0500,0.0143,-0.0634
1778.125,-0.0777,-0.0278,-0.0499,0.0000,0.0222,-0.0500,0.0193,-0.0692
1778.209,-0.0814,-0.0278,-0.0536,0.0000,0.0222,-0.0500,0.0164,-0.0700
1778.292,-0.0855,-0.0278,-0.0577,0.0000,0.0222,-0.0500,0.0123,-0.0700
1778.375,-0.0897,-0.0278,-0.0619,0.0000,0.0222,-0.0500,0.0081,-0.0700
1778.459,-0.0938,-0.0278,-0.0660,0.0000,0.0222,-0.0500,0.0040,-0.0700
1778.542,-0.0980,-0.0278,-0.0702,0.0000,0.0222,-0.0500,-0.0002,-0.0700
1778.625,-0.1021,-0.0278,-0.0743,0.0000,0.0222,-0.0500,-0.0043,-0.0700
1778.709,-0.1063,-0.0278,-0.0785,0.0000,0.0222,-0.0500,-0.0085,-0.0700
1778.792,-0.1104,-0.0278,-0.0826,0.0000,0.0222,-0.0500,-0.0126,-0.0700
1778.875,-0.1146,-0.0278,-0.0868,0.0000,0.0222,-0.0500,-0.0168,-0.0700
1778.959,-0.1187,-0.0278,-0.0909,0.0000,0.0222,-0.0500,-0.0209,-0.0700
1779.042,-0.1229,-0.0278,-0.0951,0.0000,0.0222,-0.0500,-0.0251,-0.0700
1779.125,-0.1270,-0.0278,-0.0992,0.0000,0.0222,-0.0500,-0.0292,-0.0700
1779.209,-0.1271,-0.0278,-0.0993,0.0000,0.0222,-0.0500,-0.0327,-0.0666
1779.292,-0.1263,-0.0278,-0.0985,0.0000,0.0222,-0.0500,-0.0360,-0.0624
1779.375,-0.1255,-0.0278,-0.0977,0.0000,0.0222,-0.0500,-0.0394,-0.0583
1779.459,-0.1246,-0.0278,-0.0968,0.0000,0.0222,-0.0500,-0.0427,-0.0541
1779.542,-0.1238,-0.0278,-0.0960,0.0000,0.0222,-0.0500,-0.0460,-0.0500
1779.625,-0.1230,-0.0278,-0.0952,0.0000,0.0222,-0.0500,-0.0493,-0.0458
1779.709,-0.1221,-0.0278,-0.0943,0.0000,0.0222,-0.0500,-0.0527,-0.0417
1779.792,-0.1213,-0.0278,-0.0935,0.0000,0.0222,-0.0500,-0.0560,-0.0375
1779.875,-0.1205,-0.0278,-0.0927,0.0000,0.0222,-0.0500,-0.0593,-0.0334
1779.959,-0.1196,-0.0278,-0.0918,0.0000,0.0222,-0.0500,-0.0626,-0.0292
1780.042,-0.1188,-0.0278,-0.0910,0.0000,0.0222,-0.0500,-0.0659,-0.0251
1780.125,-0.1180,-0.0278,-0.0902,0.0000,0.0222,-0.0500,-0.0693,-0.0209
1780.209,-0.1165,-0.0284,-0.0881,0.0000,0.0222,-0.0506,-0.0694,-0.0187
1780.292,-0.1148,-0.0293,-0.0856,0.0000,0.0222,-0.0515,-0.0685,-0.0170
1780.375,-0.1132,-0.0301,-0.0831,0.0000,0.0222,-0.0523,-0.0677,-0.0154
1780.459,-0.1115,-0.0309,-0.0806,0.0000,0.0222,-0.0531,-0.0669,-0.0137
1780.542,-0.1099,-0.0318,-0.0781,0.0000,0.0222,-0.0540,-0.0660,-0.0121
1780.625,-0.1082,-0.0326,-0.0756,0.0000,0.0222,-0.0548,-0.0652,-0.0104
1780.709,-0.1065,-0.0334,-0.0731,0.0000,0.0222,-0.0556,-0.0644,-0.0087
1780.792,-0.1049,-0.0343,-0.0706,0.0000,0.0222,-0.0565,-0.0635,-0.0071
1780.875,-0.1032,-0.0351,-0.0681,0.0000,0.0222,-0.0573,-0.0627,-0.0054
1780.959,-0.1016,-0.0359,-0.0656,0.0000,0.0222,-0.0581,-0.0619,-0.0038
1781.042,-0.0999,-0.0368,-0.0631,0.0000,0.0222,-0.0590,-0.0610,-0.0021
1781.125,-0.0982,-0.0376,-0.0607,0.0000,0.0222,-0.0598,-0.0602,-0.0004
1781.209,-0.0960,-0.0378,-0.0582,0.0000,0.0222,-0.0600,-0.0582,0.0000
1781.292,-0.0935,-0.0378,-0.0557,0.0000,0.0222,-0.0600,-0.0557,0.0000
1781.375,-0.0910,-0.0378,-0.0532,0.0000,0.0222,-0.0600,-0.0532,0.0000
1781.459,-0.0885,-0.0378,-0.0507,0.0000,0.0222,-0.0600,-0.0507,0.0000
1781.542,-0.0860,-0.0378,-0.0482,0.0000,0.0222,-0.0600,-0.0482,0.0000
1781.625,-0.0835,-0.0378,-0.0457,0.0000,0.0222,-0.0600,-0.0457,0.0000
1781.709,-0.0810,-0.0378,-0.0432,0.0000,0.0222,-0.0600,-0.0432,0.0000
1781.792,-0.0785,-0.0378,-0.0407,0.0000,0.0222,-0.0600,-0.0407,0.0000
1781.875,-0.0760,-0.0378,-0.0382,0.0000,0.0222,-0.0600,-0.0382,0.0000
1781.959,-0.0735,-0.0378,-0.0357,0.0000,0.0222,-0.0600,-0.0357,0.0000
1782.042,-0.0710,-0.0378,-0.0332,0.0000,0.0222,-0.0600,-0.0332,0.0000
1782.125,-0.0686,-0.0378,-0.0308,0.0000,0.0222,-0.0600,-0.0308,0.0000
1782.209,-0.5241,-0.0372,-0.4868,0.0006,0.0222,-0.0600,-0.0323,-0.4545
1782.292,-1.1793,-0.0364,-1.1429,0.0014,0.0222,-0.0600,-0.0356,-1.1073
1782.375,-1.8346,-0.0356,-1.7991,0.0022,0.0222,-0.0600,-0.0390,-1.7601
1782.459,-2.4899,-0.0347,-2.4552,0.0031,0.0222,-0.0600,-0.0423,-2.4129
1782.542,-3.1452,-0.0339,-3.1113,0.0039,0.0222,-0.0600,-0.0456,-3.0657
1782.625,-3.8004,-0.0331,-3.7674,0.0047,0.0222,-0.0600,-0.0489,-3.7184
1782.709,-4.4557,-0.0322,-4.4235,0.0056,0.0222,-0.0600,-0.0522,-4.3712
1782.792,-5.1110,-0.0314,-5.0796,0.0064,0.0222,-0.0600,-0.0556,-5.0240
1782.875,-5.7663,-0.0306,-5.7357,0.0072,0.0222,-0.0600,-0.0589,-5.6768
1782.959,-6.4215,-0.0297,-6.3918,0.0081,0.0222,-0.0600,-0.0622,-6.3296
1783.042,-7.0768,-0.0289,-7.0479,0.0089,0.0222,-0.0600,-0.0655,-6.9824
1783.125,-7.7321,-0.0281,-7.7040,0.0097,0.0222,-0.0600,-0.0689,-7.6352
1783.209,-7.5576,-0.0278,-7.5298,0.0100,0.0222,-0.0600,-0.0695,-7.4604
1783.292,-6.9472,-0.0278,-6.9194,0.0100,0.0222,-0.0600,-0.0686,-6.8508
1783.375,-6.3368,-0.0278,-6.3090,0.0100,0.0222,-0.0600,-0.0678,-6.2412
1783.459,-5.7263,-0.0278,-5.6985,0.0100,0.0222,-0.0600,-0.0670,-5.6316
1783.542,-5.1159,-0.0278,-5.0881,0.0100,0.0222,-0.0600,-0.0661,-5.0220
1783.625,-4.5055,-0.0278,-4.4777,0.0100,0.0222,-0.0600,-0.0653,-4.4124
1783.709,-3.8951,-0.0278,-3.8673,0.0100,0.0222,-0.0600,-0.0645,-3.8028
1783.792,-3.2846,-0.0278,-3.2568,0.0100,0.0222,-0.0600,-0.0636,-3.1932
1783.875,-2.6742,-0.0278,-2.6464,0.0100,0.0222,-0.0600,-0.0628,-2.5836
1783.959,-2.0638,-0.0278,-2.0360,0.0100,0.0222,-0.0600,-0.0620,-1.9740
1784.042,-1.4534,-0.0278,-1.4256,0.0100,0.0222,-0.0600,-0.0612,-1.3644
1784.125,-0.8429,-0.0278,-0.8151,0.0100,0.0222,-0.0600,-0.0603,-0.7548
1784.209,-0.5864,-0.0273,-0.5591,0.0100,0.0222,-0.0600,-0.0595,-0.4996
1784.292,-0.5515,-0.0265,-0.5250,0.0100,0.0222,-0.0600,-0.0587,-0.4664
1784.375,-0.5166,-0.0256,-0.4910,0.0100,0.0222,-0.0600,-0.0578,-0.4331
1784.459,-0.4817,-0.0248,-0.4569,0.0100,0.0222,-0.0600,-0.0570,-0.3999
1784.542,-0.4468,-0.0240,-0.4229,0.0100,0.0222,-0.0600,-0.0562,-0.3667
1784.625,-0.4119,-0.0231,-0.3888,0.0100,0.0222,-0.0600,-0.0553,-0.3335
1784.709,-0.3771,-0.0223,-0.3548,0.0100,0.0222,-0.0600,-0.0545,-0.3003
1784.792,-0.3422,-0.0215,-0.3207,0.0100,0.0222,-0.0600,-0.0537,-0.2670
1784.875,-0.3073,-0.0206,-0.2867,0.0100,0.0222,-0.0600,-0.0528,-0.2338
1784.959,-0.2724,-0.0198,-0.2526,0.0100,0.0222,-0.0600,-0.0520,-0.2006
1785.042,-0.2375,-0.0190,-0.2186,0.0100,0.0222,-0.0600,-0.0512,-0.1674
1785.125,-0.2027,-0.0182,-0.1845,0.0100,0.0222,-0.0600,-0.0504,-0.1341
1785.209,-0.1811,-0.0168,-0.1643,0.0105,0.0222,-0.0600,-0.0486,-0.1157
1785.292,-0.1695,-0.0152,-0.1543,0.0113,0.0222,-0.0600,-0.0461,-0.1082
1785.375,-0.1579,-0.0135,-0.1443,0.0121,0.0222,-0.0600,-0.0436,-0.1008
1785.459,-0.1462,-0.0119,-0.1344,0.0130,0.0222,-0.0600,-0.0411,-0.0933
1785.542,-0.1346,-0.0102,-0.1244,0.0138,0.0222,-0.0600,-0.0386,-0.0858
1785.625,-0.1230,-0.0085,-0.1144,0.0146,0.0222,-0.0600,-0.0361,-0.0783
1785.709,-0.1114,-0.0069,-0.1045,0.0155,0.0222,-0.0600,-0.0336,-0.0709
1785.792,-0.0997,-0.0052,-0.0945,0.0163,0.0222,-0.0600,-0.0311,-0.0634
1785.875,-0.0881,-0.0036,-0.0845,0.0171,0.0222,-0.0600,-0.0286,-0.0559
1785.959,-0.0765,-0.0019,-0.0746,0.0180,0.0222,-0.0600,-0.0261,-0.0484
1786.042,-0.0649,-0.0002,-0.0646,0.0188,0.0222,-0.0600,-0.0237,-0.0410
1786.125,-0.0532,0.0014,-0.0547,0.0196,0.0222,-0.0600,-0.0212,-0.0335
1786.209,-0.0460,0.0018,-0.0478,0.0200,0.0222,-0.0604,-0.0191,-0.0287
1786.292,-0.0427,0.0009,-0.0436,0.0200,0.0222,-0.0613,-0.0175,-0.0262
1786.375,-0.0394,0.0001,-0.0395,0.0200,0.0222,-0.0621,-0.0158,-0.0237
1786.459,-0.0361,-0.0007,-0.0353,0.0200,0.0222,-0.0629,-0.0141,-0.0212
1786.542,-0.0327,-0.0016,-0.0312,0.0200,0.0222,-0.0638,-0.0125,-0.0187
1786.625,-0.0294,-0.0024,-0.0270,0.0200,0.0222,-0.0646,-0.0108,-0.0162
1786.709,-0.0261,-0.0032,-0.0229,0.0200,0.0222,-0.0654,-0.0091,-0.0137
1786.792,-0.0228,-0.0041,-0.0187,0.0200,0.0222,-0.0663,-0.0075,-0.0112
1786.875,-0.0195,-0.0049,-0.0146,0.0200,0.0222,-0.0671,-0.0058,-0.0087
1786.959,-0.0161,-0.0057,-0.0104,0.0200,0.0222,-0.0679,-0.0042,-0.0062
1787.042,-0.0128,-0.0065,-0.0063,0.0200,0.0222,-0.0687,-0.0025,-0.0038
1787.125,-0.0095,-0.0074,-0.0021,0.0200,0.0222,-0.0696,-0.0008,-0.0013
1787.209,-0.0119,-0.0078,-0.0041,0.0204,0.0222,-0.0700,0.0012,-0.0053
1787.292,-0.0202,-0.0078,-0.0124,0.0212,0.0222,-0.0700,0.0037,-0.0161
1787.375,-0.0285,-0.0078,-0.0207,0.0221,0.0222,-0.0700,0.0062,-0.0269
1787.459,-0.0368,-0.0078,-0.0290,0.0229,0.0222,-0.0700,0.0087,-0.0377
1787.542,-0.0451,-0.0078,-0.0373,0.0237,0.0222,-0.0700,0.0112,-0.0485
1787.625,-0.0534,-0.0078,-0.0456,0.0246,0.0222,-0.0700,0.0137,-0.0593
1787.709,-0.0617,-0.0078,-0.0539,0.0254,0.0222,-0.0700,0.0162,-0.0701
1787.792,-0.0700,-0.0078,-0.0622,0.0262,0.0222,-0.0700,0.0187,-0.0809
1787.875,-0.0783,-0.0078,-0.0705,0.0271,0.0222,-0.0700,0.0212,-0.0917
1787.959,-0.0866,-0.0078,-0.0788,0.0279,0.0222,-0.0700,0.0237,-0.1025
1788.042,-0.0949,-0.0078,-0.0871,0.0287,0.0222,-0.0700,0.0261,-0.1133
1788.125,-0.1032,-0.0078,-0.0954,0.0295,0.0222,-0.0700,0.0286,-0.1241
1788.209,-0.1067,-0.0078,-0.0989,0.0300,0.0222,-0.0700,0.0277,-0.1266
1788.292,-0.1042,-0.0078,-0.0964,0.0300,0.0222,-0.0700,0.0228,-0.1191
1788.375,-0.1017,-0.0078,-0.0939,0.0300,0.0222,-0.0700,0.0178,-0.1117
1788.459,-0.0992,-0.0078,-0.0914,0.0300,0.0222,-0.0700,0.0128,-0.1042
1788.542,-0.0967,-0.0078,-0.0889,0.0300,0.0222,-0.0700,0.0078,-0.0967
1788.625,-0.0942,-0.0078,-0.0864,0.0300,0.0222,-0.0700,0.0028,-0.0892
1788.709,-0.0917,-0.0078,-0.0839,0.0300,0.0222,-0.0700,-0.0022,-0.0818
1788.792,-0.0892,-0.0078,-0.0814,0.0300,0.0222,-0.0700,-0.0071,-0.0743
1788.875,-0.0867,-0.0078,-0.0789,0.0300,0.0222,-0.0700,-0.0121,-0.0668
1788.959,-0.0843,-0.0078,-0.0765,0.0300,0.0222,-0.0700,-0.0171,-0.0594
1789.042,-0.0818,-0.0078,-0.0740,0.0300,0.0222,-0.0700,-0.0221,-0.0519
1789.125,-0.0793,-0.0078,-0.0715,0.0300,0.0222,-0.0700,-0.0271,-0.0444
1789.209,-0.0775,-0.0075,-0.0700,0.0303,0.0222,-0.0700,-0.0310,-0.0390
1789.292,-0.0766,-0.0066,-0.0700,0.0312,0.0222,-0.0700,-0.0335,-0.0365
1789.375,-0.0758,-0.0058,-0.0700,0.0320,0.0222,-0.0700,-0.0360,-0.0340
1789.459,-0.0750,-0.0050,-0.0700,0.0328,0.0222,-0.0700,-0.0385,-0.0315
1789.542,-0.0741,-0.0041,-0.0700,0.0337,0.0222,-0.0700,-0.0410,-0.0290
1789.625,-0.0733,-0.0033,-0.0700,0.0345,0.0222,-0.0700,-0.0435,-0.0265
1789.709,-0.0725,-0.0025,-0.0700,0.0353,0.0222,-0.0700,-0.0460,-0.0240
1789.792,-0.0716,-0.0016,-0.0700,0.0362,0.0222,-0.0700,-0.0485,-0.0215
1789.875,-0.0708,-0.0008,-0.0700,0.0370,0.0222,-0.0700,-0.0510,-0.0190
1789.959,-0.0700,0.0000,-0.0700,0.0378,0.0222,-0.0700,-0.0534,-0.0166
1790.042,-0.0692,0.0008,-0.0700,0.0386,0.0222,-0.0700,-0.0559,-0.0141
1790.125,-0.0683,0.0017,-0.0700,0.0395,0.0222,-0.0700,-0.0584,-0.0116
1790.209,-0.0675,0.0022,-0.0697,0.0400,0.0222,-0.0700,-0.0600,-0.0097
1790.292,-0.0667,0.0022,-0.0689,0.0400,0.0222,-0.0700,-0.0600,-0.0089
1790.375,-0.0658,0.0022,-0.0680,0.0400,0.0222,-0.0700,-0.0600,-0.0080
1790.459,-0.0650,0.0022,-0.0672,0.0400,0.0222,-0.0700,-0.0600,-0.0072
1790.542,-0.0642,0.0022,-0.0664,0.0400,0.0222,-0.0700,-0.0600,-0.0064
1790.625,-0.0633,0.0022,-0.0655,0.0400,0.0222,-0.0700,-0.0600,-0.0055
1790.709,-0.0625,0.0022,-0.0647,0.0400,0.0222,-0.0700,-0.0600,-0.0047
1790.792,-0.0617,0.0022,-0.0639,0.0400,0.0222,-0.0700,-0.0600,-0.0039
1790.875,-0.0608,0.0022,-0.0630,0.0400,0.0222,-0.0700,-0.0600,-0.0030
1790.959,-0.0600,0.0022,-0.0622,0.0400,0.0222,-0.0700,-0.0600,-0.0022
1791.042,-0.0592,0.0022,-0.0614,0.0400,0.0222,-0.0700,-0.0600,-0.0014
1791.125,-0.0584,0.0022,-0.0606,0.0400,0.0222,-0.0700,-0.0600,-0.0006
1791.209,-0.0573,0.0025,-0.0597,0.0403,0.0222,-0.0700,-0.0597,0.0000
1791.292,-0.0556,0.0033,-0.0589,0.0411,0.0222,-0.0700,-0.0589,0.0000
1791.375,-0.0539,0.0041,-0.0581,0.0419,0.0222,-0.0700,-0.0581,0.0000
1791.459,-0.0523,0.0050,-0.0572,0.0428,0.0222,-0.0700,-0.0572,0.0000
1791.542,-0.0506,0.0058,-0.0564,0.0436,0.0222,-0.0700,-0.0564,0.0000
1791.625,-0.0489,0.0066,-0.0556,0.0444,0.0222,-0.0700,-0.0556,0.0000
1791.709,-0.0473,0.0075,-0.0547,0.0453,0.0222,-0.0700,-0.0547,0.0000
1791.792,-0.0456,0.0083,-0.0539,0.0461,0.0222,-0.0700,-0.0539,0.0000
1791.875,-0.0440,0.0091,-0.0531,0.0469,0.0222,-0.0700,-0.0531,0.0000
1791.959,-0.0423,0.0099,-0.0523,0.0477,0.0222,-0.0700,-0.0523,0.0000
1792.042,-0.0406,0.0108,-0.0514,0.0486,0.0222,-0.0700,-0.0514,0.0000
1792.125,-0.0390,0.0116,-0.0506,0.0494,0.0222,-0.0700,-0.0506,0.0000
1792.209,-0.0383,0.0122,-0.0505,0.0502,0.0222,-0.0702,-0.0505,0.0000
1792.292,-0.0399,0.0122,-0.0521,0.0511,0.0222,-0.0711,-0.0521,0.0000
1792.375,-0.0416,0.0122,-0.0538,0.0519,0.0222,-0.0719,-0.0538,0.0000
1792.459,-0.0433,0.0122,-0.0555,0.0527,0.0222,-0.0727,-0.0555,0.0000
1792.542,-0.0449,0.0122,-0.0571,0.0536,0.0222,-0.0736,-0.0571,0.0000
1792.625,-0.0466,0.0122,-0.0588,0.0544,0.0222,-0.0744,-0.0588,0.0000
1792.709,-0.0482,0.0122,-0.0604,0.0552,0.0222,-0.0752,-0.0604,0.0000
1792.792,-0.0499,0.0122,-0.0621,0.0561,0.0222,-0.0761,-0.0621,0.0000
1792.875,-0.0516,0.0122,-0.0638,0.0569,0.0222,-0.0769,-0.0638,0.0000
1792.959,-0.0532,0.0122,-0.0654,0.0577,0.0222,-0.0777,-0.0654,0.0000
1793.042,-0.0549,0.0122,-0.0671,0.0585,0.0222,-0.0785,-0.0671,0.0000
1793.125,-0.0566,0.0122,-0.0688,0.0594,0.0222,-0.0794,-0.0688,0.0000
1793.209,-0.0609,0.0122,-0.0731,0.0600,0.0222,-0.0800,-0.0698,-0.0033
1793.292,-0.0733,0.0122,-0.0855,0.0600,0.0222,-0.0800,-0.0690,-0.0166
1793.375,-0.0858,0.0122,-0.0980,0.0600,0.0222,-0.0800,-0.0681,-0.0299
1793.459,-0.0983,0.0122,-0.1105,0.0600,0.0222,-0.0800,-0.0673,-0.0432
1793.542,-0.1107,0.0122,-0.1229,0.0600,0.0222,-0.0800,-0.0665,-0.0565
1793.625,-0.1232,0.0122,-0.1354,0.0600,0.0222,-0.0800,-0.0656,-0.0697
1793.709,-0.1356,0.0122,-0.1478,0.0600,0.0222,-0.0800,-0.0648,-0.0830
1793.792,-0.1481,0.0122,-0.1603,0.0600,0.0222,-0.0800,-0.0640,-0.0963
1793.875,-0.1606,0.0122,-0.1728,0.0600,0.0222,-0.0800,-0.0631,-0.1096
1793.959,-0.1730,0.0122,-0.1852,0.0600,0.0222,-0.0800,-0.0623,-0.1229
1794.042,-0.1855,0.0122,-0.1977,0.0600,0.0222,-0.0800,-0.0615,-0.1362
1794.125,-0.1979,0.0122,-0.2101,0.0600,0.0222,-0.0800,-0.0607,-0.1495
1794.209,-0.2044,0.0124,-0.2167,0.0602,0.0222,-0.0800,-0.0595,-0.1572
1794.292,-0.1877,0.0132,-0.2009,0.0610,0.0222,-0.0800,-0.0570,-0.1440
1794.375,-0.1711,0.0140,-0.1852,0.0618,0.0222,-0.0800,-0.0545,-0.1307
1794.459,-0.1545,0.0149,-0.1694,0.0627,0.0222,-0.0800,-0.0520,-0.1174
1794.542,-0.1379,0.0157,-0.1536,0.0635,0.0222,-0.0800,-0.0495,-0.1041
1794.625,-0.1213,0.0165,-0.1378,0.0643,0.0222,-0.0800,-0.0470,-0.0908
1794.709,-0.1047,0.0174,-0.1220,0.0652,0.0222,-0.0800,-0.0445,-0.0775
1794.792,-0.0881,0.0182,-0.1063,0.0660,0.0222,-0.0800,-0.0420,-0.0642
1794.875,-0.0715,0.0190,-0.0905,0.0668,0.0222,-0.0800,-0.0396,-0.0509
1794.959,-0.0549,0.0198,-0.0747,0.0676,0.0222,-0.0800,-0.0371,-0.0376
1795.042,-0.0383,0.0207,-0.0589,0.0685,0.0222,-0.0800,-0.0346,-0.0244
1795.125,-0.0216,0.0215,-0.0431,0.0693,0.0222,-0.0800,-0.0321,-0.0111
1795.209,-0.0186,0.0222,-0.0408,0.0700,0.0222,-0.0800,-0.0300,-0.0108
1795.292,-0.0834,0.0222,-0.1056,0.0700,0.0222,-0.0800,-0.0300,-0.0756
1795.375,-0.1482,0.0222,-0.1704,0.0700,0.0222,-0.0800,-0.0300,-0.1404
1795.459,-0.2129,0.0222,-0.2351,0.0700,0.0222,-0.0800,-0.0300,-0.2051
1795.542,-0.2777,0.0222,-0.2999,0.0700,0.0222,-0.0800,-0.0300,-0.2699
1795.625,-0.3425,0.0222,-0.3647,0.0700,0.0222,-0.0800,-0.0300,-0.3347
1795.709,-0.4073,0.0222,-0.4295,0.0700,0.0222,-0.0800,-0.0300,-0.3995
1795.792,-0.4721,0.0222,-0.4943,0.0700,0.0222,-0.0800,-0.0300,-0.4643
1795.875,-0.5368,0.0222,-0.5590,0.0700,0.0222,-0.0800,-0.0300,-0.5290
