date,Observations,,1850-1900
2012.042,0.357,0.698,0.698
2012.125,0.402,0.743,0.743
2012.209,0.402,0.743,0.743
2012.292,0.610,0.951,0.951
2012.375,0.647,0.988,0.988
2012.459,0.604,0.945,0.945
2012.542,0.536,0.877,0.877
2012.625,0.599,0.940,0.940
2012.709,0.631,0.972,0.972
2012.792,0.696,1.037,1.037
2012.875,0.694,1.035,1.035
2012.959,0.419,0.760,0.760
2013.042,0.572,0.913,0.913
2013.125,0.518,0.859,0.859
2013.209,0.541,0.882,0.882
2013.292,0.498,0.839,0.839
2013.375,0.530,0.871,0.871
2013.459,0.615,0.956,0.956
2013.542,0.553,0.894,0.894
2013.625,0.614,0.955,0.955
2013.709,0.679,1.020,1.020
2013.792,0.618,0.959,0.959
2013.875,0.756,1.097,1.097
2013.959,0.582,0.923,0.923
2014.042,0.636,0.977,0.977
2014.125,0.442,0.783,0.783
2014.209,0.654,0.995,0.995
2014.292,0.706,1.047,1.047
2014.375,0.724,1.065,1.065
2014.459,0.621,0.962,0.962
2014.542,0.559,0.900,0.900
2014.625,0.725,1.066,1.066
2014.709,0.759,1.100,1.100
2014.792,0.722,1.063,1.063
2014.875,0.591,0.932,0.932
2014.959,0.690,1.031,1.031
2015.042,0.732,1.073,1.073
2015.125,0.769,1.110,1.110
2015.209,0.789,1.130,1.130
2015.292,0.683,1.024,1.024
2015.375,0.722,1.063,1.063
2015.459,0.752,1.093,1.093
2015.542,0.699,1.040,1.040
2015.625,0.764,1.105,1.105
2015.709,0.810,1.151,1.151
2015.792,0.993,1.334,1.334
2015.875,0.963,1.304,1.304
2015.959,1.041,1.382,1.382
2016.042,1.065,1.406,1.406
2016.125,1.209,1.550,1.550
2016.209,1.178,1.519,1.519
2016.292,1.014,1.355,1.355
2016.375,0.845,1.186,1.186
2016.459,0.764,1.105,1.105
2016.542,0.779,1.120,1.120
2016.625,0.924,1.265,1.265
2016.709,0.827,1.168,1.168
2016.792,0.799,1.140,1.140
2016.875,0.800,1.141,1.141
2016.959,0.757,1.098,1.098
2017.042,0.911,1.252,1.252
2017.125,1.007,1.348,1.348
2017.209,1.006,1.347,1.347
2017.292,0.830,1.171,1.171
2017.375,0.770,1.111,1.111
2017.459,0.660,1.001,1.001
2017.542,0.767,1.108,1.108
2017.625,0.794,1.135,1.135
2017.709,0.711,1.052,1.052
2017.792,0.780,1.121,1.121
2017.875,0.767,1.108,1.108
2017.959,0.796,1.137,1.137
2018.042,0.687,1.028,1.028
2018.125,0.737,1.078,1.078
2018.209,0.755,1.096,1.096
2018.292,0.779,1.120,1.120
2018.375,0.696,1.037,1.037
2018.459,0.709,1.050,1.050
2018.542,0.727,1.068,1.068
2018.625,0.709,1.050,1.050
2018.709,0.695,1.036,1.036
2018.792,0.876,1.217,1.217
2018.875,0.725,1.066,1.066
2018.959,0.808,1.149,1.149
2019.042,0.808,1.149,1.149
2019.125,0.819,1.160,1.160
2019.209,1.026,1.367,1.367
2019.292,0.908,1.249,1.249
2019.375,0.750,1.091,1.091
2019.459,0.815,1.156,1.156
2019.542,0.837,1.178,1.178
2019.625,0.841,1.182,1.182
2019.709,0.817,1.158,1.158
2019.792,0.936,1.277,1.277
2019.875,0.899,1.240,1.240
2019.959,1.000,1.341,1.341
2020.042,1.050,1.391,1.391
2020.125,1.099,1.440,1.440
2020.208,1.057,1.398,1.398
2020.292,1.016,1.357,1.357
2020.375,0.877,1.218,1.218
2020.458,0.818,1.159,1.159
2020.542,0.810,1.151,1.151
2020.625,0.808,1.149,1.149
2020.708,0.875,1.216,1.216
2020.792,0.789,1.130,1.130
2020.875,0.982,1.323,1.323
2020.958,0.691,1.032,1.032
