date,CRU_anom,,1850-1900
2012.208,0.421,0.778,0.778
2012.292,0.611,0.968,0.968
2012.375,0.659,1.016,1.016
2012.458,0.629,0.986,0.986
2012.542,0.568,0.925,0.925
2012.625,0.645,1.002,1.002
2012.708,0.648,1.005,1.005
2012.792,0.732,1.089,1.089
2012.875,0.721,1.078,1.078
2012.958,0.464,0.821,0.821
2013.042,0.608,0.965,0.965
2013.125,0.527,0.884,0.884
2013.208,0.583,0.940,0.940
2013.292,0.575,0.932,0.932
2013.375,0.557,0.914,0.914
2013.458,0.659,1.016,1.016
2013.542,0.589,0.946,0.946
2013.625,0.635,0.992,0.992
2013.708,0.722,1.079,1.079
2013.792,0.650,1.007,1.007
2013.875,0.770,1.127,1.127
2013.958,0.608,0.965,0.965
2014.042,0.670,1.027,1.027
2014.125,0.491,0.848,0.848
2014.208,0.695,1.052,1.052
2014.292,0.736,1.093,1.093
2014.375,0.737,1.094,1.094
2014.458,0.617,0.974,0.974
2014.542,0.581,0.938,0.938
2014.625,0.734,1.091,1.091
2014.708,0.757,1.114,1.114
2014.792,0.742,1.099,1.099
2014.875,0.630,0.987,0.987
2014.958,0.685,1.042,1.042
2015.042,0.740,1.097,1.097
2015.125,0.782,1.139,1.139
2015.208,0.795,1.152,1.152
2015.292,0.701,1.058,1.058
2015.375,0.731,1.088,1.088
2015.458,0.760,1.117,1.117
2015.542,0.715,1.072,1.072
2015.625,0.799,1.156,1.156
2015.708,0.826,1.183,1.183
2015.792,1.015,1.372,1.372
2015.875,0.996,1.353,1.353
2015.958,1.042,1.399,1.399
2016.042,1.088,1.445,1.445
2016.125,1.224,1.581,1.581
2016.208,1.182,1.539,1.539
2016.292,1.030,1.387,1.387
2016.375,0.880,1.237,1.237
2016.458,0.777,1.134,1.134
2016.542,0.778,1.135,1.135
2016.625,0.949,1.306,1.306
2016.708,0.846,1.203,1.203
2016.792,0.819,1.176,1.176
2016.875,0.844,1.201,1.201
2016.958,0.779,1.136,1.136
2017.042,0.952,1.309,1.309
2017.125,1.067,1.424,1.424
2017.208,1.065,1.422,1.422
2017.292,0.846,1.203,1.203
2017.375,0.780,1.137,1.137
2017.458,0.658,1.015,1.015
2017.542,0.805,1.162,1.162
2017.625,0.811,1.168,1.168
2017.708,0.729,1.086,1.086
2017.792,0.809,1.166,1.166
2017.875,0.806,1.163,1.163
2017.958,0.815,1.172,1.172
2018.042,0.711,1.068,1.068
2018.125,0.796,1.153,1.153
2018.208,0.790,1.147,1.147
2018.292,0.822,1.179,1.179
2018.375,0.713,1.070,1.070
2018.458,0.738,1.095,1.095
2018.542,0.733,1.090,1.090
2018.625,0.735,1.092,1.092
2018.708,0.676,1.033,1.033
2018.792,0.869,1.226,1.226
2018.875,0.745,1.102,1.102
2018.958,0.824,1.181,1.181
2019.042,0.800,1.157,1.157
2019.125,0.844,1.201,1.201
2019.208,1.076,1.433,1.433
2019.292,0.939,1.296,1.296
2019.375,0.778,1.135,1.135
2019.458,0.809,1.166,1.166
2019.542,0.857,1.214,1.214
2019.625,0.858,1.215,1.215
2019.708,0.803,1.160,1.160
2019.792,0.956,1.313,1.313
2019.875,0.937,1.294,1.294
2019.958,1.037,1.394,1.394
2020.042,1.069,1.426,1.426
2020.125,1.113,1.470,1.470
2020.208,1.094,1.451,1.451
2020.292,1.063,1.420,1.420
2020.375,0.908,1.265,1.265
2020.458,0.825,1.182,1.182
2020.542,0.816,1.173,1.173
2020.625,0.801,1.158,1.158
2020.708,0.867,1.224,1.224
2020.792,0.811,1.168,1.168
2020.875,1.014,1.371,1.371
2020.958,0.686,1.043,1.043
