time,MCrun,prate,air
1848,0,-1.145297537207195e-06,-0.7047597314609633
1848,1,-3.908360474962392e-06,-0.299642805109609
1848,2,5.686859670139117e-07,-0.6070718688412456
1848,3,-1.2265585367721e-06,-0.38175558162842094
1848,4,-1.53596453219729e-06,-0.4908453491222441
1848,5,-1.7755691865862605e-06,-0.375757853131934
1848,6,-2.7831734945567835e-07,-0.39531047710415296
1848,7,1.9086311758794855e-07,-0.6306099079399194
1848,8,-8.870921636863779e-07,-0.5503357436921074
1848,9,-1.7365629331844241e-07,-0.5215268644587042
1848,10,-2.0951547265120388e-06,-0.36554372102424426
1848,11,-5.334926688378838e-06,-0.33956025760636277
1848,12,-1.0796670617605037e-06,-0.26572831294394716
1848,13,-3.655728079773289e-06,-0.23284152150953388
1848,14,-8.870919223793527e-07,0.002511583346682441
1848,15,-1.6973992538384368e-06,-0.3209874943826446
1848,16,-1.1046661770392344e-06,-0.515699921308905
1848,17,1.012902735356782e-06,-0.17988676518418686
1848,18,-2.4622467245751866e-06,-0.33058674936850296
1848,19,-1.2862800323578831e-06,-0.6912671713305529
1849,0,-2.819113020814934e-06,-0.3473825440174761
1849,1,-4.523062150997211e-06,-0.252286479432549
1849,2,-3.5502344916471804e-06,-0.3074723865137064
1849,3,-9.661780187937633e-07,-0.32934865876627595
1849,4,-9.088180656109081e-07,-0.20021412104759384
1849,5,-2.442708720758293e-07,-0.21575933909420564
1849,6,-2.6511203611316293e-06,-0.44752671389499044
1849,7,-1.2514181174857122e-06,-0.3711963646728318
1849,8,-4.348004599539758e-06,-0.3677922565034299
1849,9,-5.707347430141727e-07,-0.3971781883822796
1849,10,-4.738099070619206e-07,-0.5145995037798712
1849,11,-3.4538605608259682e-06,-0.12855696622211987
1849,12,-1.1373209358028254e-06,-0.15025758980389975
1849,13,-3.4360062133811993e-06,0.12367680584584108
1849,14,-2.229331895460493e-06,0.08898160749869914
1849,15,-2.655010243213855e-06,-0.3842400045648363
1849,16,-2.966133161042066e-06,-0.20820570190952434
1849,17,-6.043864072840627e-07,-0.15476536056970863
1849,18,-2.167018558897791e-06,-0.3115453295383719
1849,19,-2.6256520183742678e-06,-0.4133222930764835
1850,0,-7.390217340365445e-07,-0.6377942753345236
1850,1,-2.354292946273919e-07,-0.8131644322239349
1850,2,-1.2080035524433895e-07,-0.5688332238596311
1850,3,2.0070799963229475e-06,-0.5305947636021602
1850,4,-3.177544592902466e-07,-0.5543867845824904
1850,5,3.4838403986750563e-06,-0.6151116626188653
1850,6,-1.109772890194902e-06,-0.6723411856454453
1850,7,-6.999199409494434e-07,-0.6679242157570855
1850,8,-2.2840639753379684e-06,-0.4762079332195429
1850,9,-4.575443837156534e-07,-0.5884116370978147
1850,10,2.0609416338193928e-06,-0.9703531747184608
1850,11,-2.1661328985912053e-06,-0.5046057073813072
1850,12,1.1533008982287013e-06,-0.49326554044368137
1850,13,9.974570880457926e-08,-0.2727400505707527
1850,14,2.924031046323729e-09,-0.31027177837772274
1850,15,6.857693397018871e-07,-0.9460871597078495
1850,16,-1.1183479629759159e-06,-0.19925743607394936
1850,17,4.6856818202450095e-07,-0.4359607867684419
1850,18,1.1311414303474794e-06,-0.6691916306164556
1850,19,9.829424916622205e-07,-0.9264602495385659
1851,0,2.402582322426577e-07,-0.7140532229994905
1851,1,-3.4488196064368616e-06,-0.22828130292529414
1851,2,4.223067487338686e-07,-0.7327059328194733
1851,3,1.3935868225938304e-06,-0.3554605559855514
1851,4,1.5772431518484437e-08,-0.4121195252288159
1851,5,-8.414579414873958e-07,-0.48064087498355157
1851,6,-1.1031461824962771e-06,-0.7518828149886756
1851,7,-9.14568504739248e-07,-0.5643493495962506
1851,8,-2.5036321696578902e-06,-0.2869330244428751
1851,9,-2.566316102897953e-07,-0.5482514403783612
1851,10,-1.526163790400332e-06,-0.5695226859530419
1851,11,-3.1276479628736552e-06,-0.11049222439324854
1851,12,9.725190703896506e-07,-0.24766654824481932
1851,13,-4.306254127358175e-07,-0.32717038375022744
1851,14,-7.275028999467546e-07,-0.14731809720796876
1851,15,-6.175675724482626e-07,-0.6032569115849693
1851,16,-1.7794555965460499e-06,-0.330714436994622
1851,17,-1.3516206855029731e-06,-0.28468650578418303
1851,18,-6.932190923714076e-07,-0.29370604009760826
1851,19,-1.1673460478776728e-06,-0.7049164391454519
1852,0,4.028775039243586e-07,-0.40093520128488247
1852,1,-3.5004330695341762e-06,-0.4035828249213754
1852,2,7.66358985170359e-07,-0.573543154075123
1852,3,1.4031026090472869e-06,-0.3872318307132159
1852,4,2.387410535694104e-07,-0.5483234870584981
1852,5,2.499943167352033e-06,-0.4497481167681158
1852,6,3.016497061064209e-07,-0.47306680413966085
1852,7,-8.712955114697458e-07,-0.40478368377838964
1852,8,-1.4970047328812512e-06,-0.43831532687928765
1852,9,-9.537894115270168e-07,-0.5106864345215085
1852,10,-1.114547662220777e-06,-0.7073359440755362
1852,11,-2.5397420742111166e-06,-0.34447330358879746
1852,12,1.3340413329138948e-06,-0.360326993486906
1852,13,-1.415438323578822e-06,-0.28235488713851814
1852,14,4.7055455747035396e-07,-0.28185901882889597
1852,15,5.017728320524143e-07,-0.46879352943073693
1852,16,3.188486716444533e-07,-0.139631155252265
1852,17,1.4167124761319438e-07,-0.39908464687605216
1852,18,6.732053934859595e-07,-0.5670743767087634
1852,19,1.9712144563721448e-07,-0.6059355712005252
1853,0,4.4781690684469704e-07,-0.48620075594890644
1853,1,-2.5478216188266904e-06,-0.46568123014002505
1853,2,4.3261924729052313e-07,-0.6805748033462836
1853,3,1.7649257793209775e-06,-0.30501572137688704
1853,4,1.0656672892639838e-06,-0.2937804875652001
1853,5,3.127388168338587e-06,-0.20451278262255973
1853,6,-3.558633435780176e-07,-0.5569204658477647
1853,7,-5.330365337528103e-07,-0.46117559040570977
1853,8,-4.543331348261591e-06,-0.3419783108028208
1853,9,-6.843574547388208e-08,-0.5361622821816949
1853,10,-7.184921097105168e-07,-0.303935557012939
1853,11,-1.3895097070552775e-06,-0.32548946370144827
1853,12,1.24436735514832e-06,-0.18699343990377038
1853,13,-2.9013636744543444e-07,-0.08662811739161896
1853,14,2.216441061172079e-06,-0.18771596221054954
1853,15,4.5878843729066146e-07,-0.41394608584231496
1853,16,-5.884769223452395e-07,0.06641536464903486
1853,17,-2.0852804456899137e-06,-0.10025456283445808
1853,18,-1.118961863938009e-06,-0.44892370066677134
1853,19,2.2830007719390897e-06,-0.4853440939398419
1854,0,-8.039380423624699e-07,-0.21791649907763166
1854,1,-1.0656959961338483e-06,-0.6934011175061046
1854,2,-1.9975528097186316e-06,-0.671582514108686
1854,3,1.377728589218278e-06,-0.4830296475093546
1854,4,1.922243844925952e-06,-0.24553396921363949
1854,5,3.6948876525877486e-06,-0.4184800230072384
1854,6,-1.7359344865536617e-07,-0.647096245017337
1854,7,1.3238368051085773e-07,-0.41140887594020786
1854,8,-3.4921294629167352e-06,-0.5158953484680999
1854,9,-2.9657965071391645e-07,-0.5136218419270908
1854,10,1.2369367876648717e-07,-0.2870921833535363
1854,11,-3.0058160529026647e-06,-0.16073003210715334
1854,12,-1.0114252173569982e-06,-0.5980388692891233
1854,13,1.3820299336107812e-06,-0.16700913439101087
1854,14,-2.3891064066498143e-07,-0.33447976757521897
1854,15,-1.3583721513298686e-06,-0.4447836295275339
1854,16,-1.003843640246026e-06,0.030094005362078756
1854,17,-2.0326116788645268e-06,-0.30744867598477055
1854,18,-1.5429946517208518e-06,-0.3308673566082303
1854,19,1.2548732215354292e-06,-0.5846742317135898
1855,0,3.6986991912692343e-07,-0.6252528475951664
1855,1,-2.033899066358101e-06,-0.90730922483297
1855,2,2.0517642640259518e-06,-0.7918071286692612
1855,3,4.4176060531606746e-07,-0.5094325617236471
1855,4,8.152383532740904e-07,-0.4050696529095733
1855,5,2.1139790568192624e-06,-0.295922871881173
1855,6,2.08559032445448e-06,-0.3577682738797768
1855,7,2.6051254895229135e-06,-0.7555757217518888
1855,8,-6.572639156315608e-07,-0.5804882540532896
1855,9,-1.0691789314472577e-06,-0.6599512266907976
1855,10,-1.222774769780899e-06,-0.28172058979338804
1855,11,-9.961927740975699e-07,-0.152909141574271
1855,12,2.2547820618411686e-06,-0.3805559601246885
1855,13,-1.2965989804343959e-06,-0.41831791252548006
1855,14,2.5205924166538464e-06,-0.3406527661331342
1855,15,2.086659399924195e-06,-0.5070389733324104
1855,16,-1.5685739443100067e-06,-0.07984210310493946
1855,17,1.2060000480976376e-06,-0.19090957099513362
1855,18,-2.1794731586765933e-07,-0.6500895592325603
1855,19,-2.449511036400605e-07,-0.5963543469229455
1856,0,1.657655370814842e-07,-0.23181538138634866
1856,1,-2.6458626849445765e-06,-0.2408709806899022
1856,2,-1.240312352045727e-06,-0.2212698653012949
1856,3,-1.605569650292379e-06,-0.14058401563994388
1856,4,1.5269253781814367e-06,0.2640607244870851
1856,5,4.849250709485096e-07,-0.27435188732352006
1856,6,-9.489998521538762e-07,-0.575590389508422
1856,7,-1.275937930580875e-07,-0.2541974606214312
1856,8,-1.8130164301724118e-06,-0.18785845797623552
1856,9,-5.564315792026252e-07,-0.3032811992922819
1856,10,-1.8767049781139238e-06,-0.2930172766269261
1856,11,-2.778373347630354e-06,0.10940983673720789
1856,12,-7.037715246887432e-07,-0.2247836496642119
1856,13,-7.492208120477958e-07,-0.15913472267696316
1856,14,2.533156052889638e-06,-0.10899348123658413
1856,15,-5.059518731691191e-07,-0.07703000441496637
1856,16,-1.572504969132175e-06,-0.20343630016197814
1856,17,-1.8072242178441567e-06,-0.10132162558768096
1856,18,-9.068910611935766e-07,-0.4468793770015757
1856,19,-5.545412439352163e-07,-0.2924714699463954
1857,0,1.433685013178184e-06,-0.8113873866080812
1857,1,-4.8262766865986085e-06,-0.23276002753752537
1857,2,-3.3830610769973645e-06,-0.5178790646048888
1857,3,-1.7116268697923134e-06,-0.3747376549620758
1857,4,7.752883386535963e-07,-0.3742501292417126
1857,5,2.2471635951228736e-06,-0.4990685468981219
1857,6,1.1800301629450957e-06,-0.6009358761188142
1857,7,1.7527513214703768e-06,-0.5190282484747035
1857,8,-2.7525249126120962e-08,-0.30991989011046217
1857,9,-1.5246353947488451e-06,-0.757538158197435
1857,10,-3.372373998464094e-07,-0.5851209234483947
1857,11,-1.51813931513304e-06,-0.25851817717865333
1857,12,2.102254027824112e-06,-0.42199398347303624
1857,13,-1.103160761922153e-06,-0.23479775830242244
1857,14,2.7718933435333358e-06,-0.1947966345803674
1857,15,-8.053577342380833e-08,-0.514817372074612
1857,16,-1.1892331536320806e-06,-0.2897857573902478
1857,17,-1.0437619030811958e-06,-0.19806521213501663
1857,18,4.3738902388446135e-07,-0.5963242556951476
1857,19,-5.794385352957111e-07,-0.6347563623032814
1858,0,-7.540447644607728e-07,-0.3229245483174952
1858,1,-2.4818713005129136e-06,-0.3904975209541781
1858,2,-2.1788118698484585e-06,-0.3331099859512716
1858,3,5.828871624420791e-07,-0.15478395460344616
1858,4,1.4433298389900094e-06,-0.2771320728405445
1858,5,2.4584437219670204e-06,-0.4671060228880271
1858,6,-1.288632374506977e-06,-0.30368459168902795
1858,7,-1.83873289597236e-06,-0.2817245812369813
1858,8,-2.3892067102208722e-06,-0.28050008534695603
1858,9,-1.0409984049821796e-07,-0.6028645005727489
1858,10,-2.7246704190364494e-07,-0.3748984807022377
1858,11,-2.628639764145835e-06,-0.2229547474331365
1858,12,7.838756931847359e-08,-0.3216623035009644
1858,13,-3.883432041655278e-07,-0.1240947625121863
1858,14,4.188301275367619e-07,-0.09015769822647744
1858,15,-1.3368885369916733e-06,-0.4791591150694191
1858,16,-1.8917783459049526e-06,-0.02049817510512038
1858,17,-2.2196631472016535e-06,-0.1814538767216753
1858,18,-8.716377683481465e-07,-0.443217567930524
1858,19,9.028604889262651e-07,-0.43407246325152804
1859,0,-1.0573577702411144e-06,-0.5233180959384884
1859,1,-4.10824600677862e-06,-0.3099905214302132
1859,2,-5.558125686265986e-08,-0.3728740094332572
1859,3,-1.387045478638505e-06,-0.23009025849428916
1859,4,-3.550306192585223e-07,-0.24356492226700294
1859,5,2.368167850610003e-06,-0.4276385491919963
1859,6,-2.678173898711771e-06,-0.42925408182875613
1859,7,-9.418035200486657e-07,-0.439919693405064
1859,8,-2.390287043775121e-06,-0.17236958758298027
1859,9,-2.3222059097591775e-06,-0.52000407491769
1859,10,-1.6484572809421933e-06,-0.2951447657596883
1859,11,-4.044941667449211e-06,-0.09988523462121221
1859,12,1.0929330390811687e-06,-0.24653445697063797
1859,13,-3.0736225416422035e-06,0.05557204327323462
1859,14,-5.121351795122525e-07,-0.07291846486659487
1859,15,-2.330284775128318e-07,-0.4669542040190593
1859,16,-2.8109330595250806e-06,-0.26361675235578774
1859,17,-4.865024166882519e-07,0.0417801862151648
1859,18,-1.2744719751080642e-06,-0.45627005736744863
1859,19,-2.136597483386335e-06,-0.5990700622851641
1860,0,1.977420878412826e-06,-0.7360125664555182
1860,1,-1.673543812945771e-06,-0.38058322432985336
1860,2,1.0114006581169124e-06,-0.7579192831576442
1860,3,6.191610667326076e-07,-0.37335595785889886
1860,4,1.7652198543219177e-06,-0.5294557439207104
1860,5,1.769293178518436e-06,-0.4765174989648346
1860,6,1.9499445943143186e-06,-0.49642326829162875
1860,7,6.593635767552347e-07,-0.46923214166199323
1860,8,-1.3995357893594291e-06,-0.27362930388592654
1860,9,1.0712672563670618e-06,-0.6068570147931261
1860,10,3.059483775262683e-07,-0.6813047235904768
1860,11,-2.387053493298544e-06,-0.622937551581014
1860,12,1.3525605899214182e-06,-0.4669861918481557
1860,13,-7.282408928739241e-07,-0.3398517911459858
1860,14,2.6827195540310295e-06,-0.39665406741534814
1860,15,8.767204420888318e-07,-0.6169133117964727
1860,16,-1.5131084159392317e-06,-0.1167858969984537
1860,17,-8.452351046387156e-07,-0.5057275988115446
1860,18,7.693269414591984e-08,-0.695862540062417
1860,19,3.1103328992878376e-06,-0.676775941973405
1861,0,-1.0649219443454988e-06,0.19928069595623835
1861,1,-2.3232956483767845e-06,-0.10089336625877535
1861,2,-1.1367209372074488e-06,0.22606209752216105
1861,3,-3.932654131256124e-06,0.1981559929623645
1861,4,-6.852730853081315e-07,0.3898206821230097
1861,5,-2.760618257920027e-07,0.13289018195267643
1861,6,-1.5124428129357804e-06,0.09602710817245944
1861,7,-3.894582174303098e-06,-0.06414015034421305
1861,8,-3.3145453910679246e-06,0.21421723663940656
1861,9,-2.528087456475094e-07,-0.12243182792467736
1861,10,-2.297076136398667e-06,-0.059900876184150804
1861,11,-4.556461963353435e-06,0.19719765109912757
1861,12,-9.046150276828559e-07,0.30562362444210067
1861,13,-1.088319270079427e-06,0.14642954692142035
1861,14,-1.0710260899395155e-06,0.15449976392925763
1861,15,-2.428907234515226e-06,0.12509299529049828
1861,16,-1.543148259033933e-06,0.023071948891909604
1861,17,-2.5364869947667133e-06,0.0899657909002825
1861,18,-4.106223143909982e-06,-0.13874438084811352
1861,19,1.6740472421272807e-06,0.06463326324460873
1862,0,-5.563282828387055e-07,-0.1779075539465363
1862,1,-3.8048149169354707e-06,-0.08686031499462978
1862,2,-2.2361854032304645e-06,0.00931487584590981
1862,3,7.390926221068041e-07,-0.005275908110630717
1862,4,3.987382915123664e-07,0.2770353228499967
1862,5,9.887733103559003e-07,0.038761527872991246
1862,6,1.6745479046126923e-07,-0.16453350605340744
1862,7,-3.5878243058609863e-06,0.14513635526945756
1862,8,-1.921398274667691e-06,-0.11464601350971251
1862,9,-1.0316654686534917e-06,-0.24043106920737134
1862,10,3.5206946571272726e-07,0.03836491091347846
1862,11,-1.6687868342378616e-06,-0.006527831706185875
1862,12,1.5641361455853749e-06,0.15114238047961498
1862,13,-3.5610529644385527e-06,0.31468313507714574
1862,14,-7.145673091936563e-07,0.0039464784919071814
1862,15,-2.2693904918859035e-06,0.03262538851558047
1862,16,-2.333915975387375e-06,0.02230277811736895
1862,17,-4.062761314267231e-09,-0.11910313084651586
1862,18,2.3034772916901305e-07,-0.34479655984097607
1862,19,-2.142207627220799e-06,-0.1266277512493971
1863,0,-1.142254447977277e-06,-0.4962766132072368
1863,1,-4.403477565090217e-06,-0.14472303548900337
1863,2,-1.0739246010471725e-06,-0.32812028324762266
1863,3,-1.926522012969213e-06,-0.1896064472452187
1863,4,-2.986209885294351e-06,0.24656749872444084
1863,5,1.4996702479167427e-06,-0.04494967228887528
1863,6,-2.570306566367741e-06,-0.09817534187073375
1863,7,-1.3780096284969076e-06,-0.007935804626319964
1863,8,-3.5737224779320686e-06,0.14380006658575814
1863,9,-1.1726341418580843e-06,-0.4253399807486574
1863,10,-4.706834016517515e-06,-0.08603287247476146
1863,11,-5.544570765101299e-06,0.04609294448896128
1863,12,6.639831829288627e-07,0.16088396956896286
1863,13,-3.4536610958830976e-06,0.41737562577088894
1863,14,2.7096123878663413e-07,0.17770505387655716
1863,15,2.017223137722203e-07,-0.07080641182214076
1863,16,-2.9406427087440123e-06,-0.0765639014818592
1863,17,1.250545695375877e-07,0.08844987311987947
1863,18,-8.854955746744361e-07,-0.13438001039377379
1863,19,-7.569832518434383e-07,-0.30108928710915406
1864,0,-8.651990948353935e-07,-0.4578473884030525
1864,1,-1.822251938084871e-06,-0.16587354827801268
1864,2,-1.2295072535125045e-06,-0.2267318646914686
1864,3,-1.9550603797002918e-06,-0.09013024218167463
1864,4,-7.344029513501706e-07,0.14441860648697952
1864,5,1.7671625396679268e-07,-0.12806756075594672
1864,6,-8.190845621530759e-07,-0.5082214441328463
1864,7,-1.5197156760122974e-06,-0.18658922600367922
1864,8,-1.488958827323904e-06,0.0240735002215379
1864,9,1.6649993708737143e-06,-0.4130554925467722
1864,10,6.538840859709292e-07,-0.1782851548160879
1864,11,-2.286284234982099e-06,-0.0652028285351133
1864,12,-4.3226958109290835e-07,-0.012669623919666348
1864,13,-1.3192811403335582e-06,-0.19061798226103727
1864,14,7.446135052114783e-07,-0.15716266546411323
1864,15,-6.088616816592316e-07,0.028708784871581645
1864,16,2.0864669001667375e-07,-0.18435527447329708
1864,17,-6.623101011948956e-07,-0.23294489137030772
1864,18,-3.878729349120871e-06,-0.5209716632995772
1864,19,3.923864955261831e-07,-0.29982103244540415
1865,0,-4.963018368146012e-07,-0.5356176705326468
1865,1,-2.3624675533189555e-06,-0.44812118372449783
1865,2,3.725931927746786e-07,-0.2937970989615437
1865,3,-2.1442033325456683e-06,-0.1554868734679138
1865,4,-1.375621820834293e-07,-0.10686467583998832
1865,5,3.3830674210632917e-06,-0.2090637416409692
1865,6,3.551570885091159e-07,-0.1616531841717706
1865,7,-8.350546097304663e-07,-0.3605836721021035
1865,8,-1.4750118798750554e-06,0.05579712101824019
1865,9,-7.523149910332601e-07,-0.2969281015967593
1865,10,-3.246620592673208e-06,0.10720934629984875
1865,11,-5.053710827006443e-06,0.24429129579986364
1865,12,1.0410992234100123e-07,-0.10868356008327713
1865,13,-1.4604242568916673e-06,0.21207771971920336
1865,14,8.130658912783974e-07,0.2317283117158781
1865,15,-2.4499943826045597e-07,-0.088045090235292
1865,16,-2.084215741835191e-06,-0.2972265649131476
1865,17,1.2932660696419392e-06,0.0011748653873983224
1865,18,-1.4431276895226021e-06,-0.2237375216913871
1865,19,-4.896648509808373e-07,-0.34690690317460415
1866,0,-1.4491869356192295e-06,-0.4919748882013783
1866,1,-4.044066016044587e-06,-0.2378345304796356
1866,2,-1.880059435474888e-06,-0.27327772891369384
1866,3,-2.3391848069509577e-06,-0.2308777274279476
1866,4,-2.2249183140393458e-06,-0.2864037219302576
1866,5,1.3435832135260766e-06,-0.5147326886097489
1866,6,-2.4703776521650084e-07,-0.4911141344033233
1866,7,-2.409320859112125e-06,-0.31067875961588054
1866,8,-1.9550889435045254e-06,-0.660324420677139
1866,9,-1.2891998795033717e-06,-0.5683138723104454
1866,10,-9.729869154732067e-07,-0.34646662556275337
1866,11,-4.907439706805476e-06,-0.5588860962192972
1866,12,-2.2951588514637124e-06,-0.4761425304378942
1866,13,-3.0328333953607735e-06,-0.5236083427364143
1866,14,1.3591307658321164e-06,-0.23708150469455525
1866,15,-3.825511025866917e-06,-0.5645969459321083
1866,16,-2.3672349996802814e-06,-0.6511771109152644
1866,17,-3.2205807881658875e-06,-0.08661444584543215
1866,18,-1.420719919429564e-06,-0.48597333331559583
1866,19,-3.3865801444487562e-06,-0.7933054312806558
1867,0,-3.679256342641881e-07,-0.24965519695579164
1867,1,-1.7118741609190184e-06,-0.3430277713422358
1867,2,-1.8993186892688551e-06,-0.22052646242714757
1867,3,-7.453746576181787e-07,-0.4124530705267738
1867,4,2.2148416949275157e-06,0.053471883254479644
1867,5,-9.789320274947547e-10,-0.06314003923178799
1867,6,6.109663813883861e-07,-0.456858959080589
1867,7,-4.240789943481904e-07,-0.4993269104921968
1867,8,3.605180697182313e-07,-0.31411160589060805
1867,9,-5.25035526722854e-07,-0.21148346353232667
1867,10,-5.417903845235106e-07,-0.05109991415257148
1867,11,-2.905504314765904e-06,-0.1468721334130086
1867,12,-1.9346036040154812e-06,-0.0548303285880579
1867,13,-7.815111169033568e-07,-0.250504973880364
1867,14,3.111962871843193e-06,-0.08652791414424295
1867,15,-2.578071426226829e-06,-0.010981364328028712
1867,16,-3.1332195696330403e-06,-0.16200042223365335
1867,17,-2.0336170974642896e-06,0.010295432631002494
1867,18,-2.4114326934874812e-06,-0.5525892867846504
1867,19,-1.4980376980495439e-06,-0.49399777498113595
1868,0,-1.6311194556941428e-06,-0.011364055524743868
1868,1,-8.231485807307481e-07,0.014868707170737908
1868,2,-2.572651305712701e-06,0.1178943797070047
1868,3,-5.453859030614441e-07,-0.12692011212624071
1868,4,-3.623764434396711e-07,0.07318266071799626
1868,5,2.0082164979983835e-06,-0.07265041948123313
1868,6,8.829340888746757e-07,-0.20051276902424314
1868,7,-7.906587996835692e-07,-0.2972869196193275
1868,8,-1.0369797747482497e-06,-0.11117284323347568
1868,9,4.908289417020213e-07,-0.048287560446509246
1868,10,-1.4633828869471916e-06,-0.08999147755182099
1868,11,-3.390128812105551e-06,-0.0407283700801043
1868,12,-2.113104361282048e-06,-0.07549667986979973
1868,13,-2.9525307205591584e-06,-0.08698620415071236
1868,14,-5.166241971533177e-07,0.23596161314250147
1868,15,-2.0842338949869825e-06,-0.16198236653967407
1868,16,-2.0500726943548606e-06,-0.180537834177643
1868,17,-1.1066061115986824e-06,0.05588237366327601
1868,18,-2.19848877793952e-06,-0.3463478070706896
1868,19,-1.9387017865333234e-06,-0.06632275857863527
1869,0,-2.481213259198055e-07,-0.36542027279247646
1869,1,-2.2350475318488955e-06,-0.14148765328411328
1869,2,-1.212652206985082e-06,0.07876073241090172
1869,3,-1.6986220987635494e-06,-0.19680883295205567
1869,4,1.970623568746228e-06,0.09052941855277269
1869,5,2.00339869960011e-06,-0.2649992811619902
1869,6,-6.90277853452053e-08,-0.3176253382580573
1869,7,7.45533868258976e-07,-0.19393607716738773
1869,8,1.4117033745540497e-06,-0.22897632945174173
1869,9,7.564008552557018e-07,-0.33614396974948874
1869,10,-5.91445939089243e-07,-0.39896290560742387
1869,11,-1.9714479297388618e-06,-0.07667582637147707
1869,12,3.2719320152412313e-06,-0.11939815667152245
1869,13,-1.1169008498134179e-06,-0.17983490481103678
1869,14,9.734828633763112e-07,0.13589385015502425
1869,15,-5.508176246706385e-07,-0.14089751204047424
1869,16,-1.6159642367682366e-06,-0.12177704419844582
1869,17,-2.2686348187389332e-07,-0.11977624570652277
1869,18,-1.066053116846518e-06,-0.5146406780008361
1869,19,-6.77183141263275e-07,-0.40109475912731163
1870,0,1.3832210192280987e-07,-0.2763137677470686
1870,1,-3.2273919833001724e-06,0.09867600146742922
1870,2,-1.2171495340599338e-06,0.17787586460994775
1870,3,-3.4030054557342563e-06,-0.03640487641494732
1870,4,1.1823508899244428e-06,0.02794143118228485
1870,5,-4.983367341898849e-07,-0.06642225300367874
1870,6,-2.0412396211698166e-06,-0.08171863181853244
1870,7,1.6291473638762719e-06,-0.1519019584014193
1870,8,-2.4250426617712397e-06,-0.09888551807310539
1870,9,-4.419097733477903e-08,-0.10974596598528225
1870,10,-2.8136347263958444e-06,-0.17685279763139697
1870,11,-3.915908900223151e-06,0.09073213560573945
1870,12,1.4112397621749131e-06,0.13790780502054045
1870,13,-1.6435567913773696e-06,-0.020226284880254883
1870,14,-2.805786688493124e-07,0.35430664484120283
1870,15,-2.372940986429453e-06,-0.20499288270743915
1870,16,-3.4069716773948556e-06,0.15252800149760143
1870,17,-8.088521255200754e-07,-0.05807226626156027
1870,18,-2.2252967876539857e-06,-0.2018540432891976
1870,19,-2.7663654957797317e-06,-0.14020911819735216
1871,0,2.139839919698307e-07,-0.692837740052166
1871,1,-4.782672459464217e-06,-0.37515427737284834
1871,2,-8.488964373728299e-07,-0.21104462451597594
1871,3,-2.3737552078863762e-06,-0.2804226167160387
1871,4,4.1361126248915087e-07,-0.29418106766727303
1871,5,2.5542374126480046e-06,-0.37827363820313853
1871,6,-2.3787993643372117e-06,-0.27967139088884607
1871,7,-1.5258710684565448e-06,-0.3850192400021405
1871,8,-1.6668310718102078e-06,-0.2398746857797412
1871,9,2.024359111266613e-06,-0.37394976470163943
1871,10,-1.6510147747746849e-06,-0.3618108235654304
1871,11,-6.5736809901131595e-06,-0.03215583270514262
1871,12,-4.451106686861748e-07,-0.10668927373544906
1871,13,-1.7657226462358556e-06,-0.040998265187852746
1871,14,3.343626258255132e-06,-0.004814748298039906
1871,15,7.220489272698173e-07,-0.36450826791234925
1871,16,-1.0432222901662433e-06,-0.06870623176419063
1871,17,1.335947455826242e-06,-0.15813539187873077
1871,18,-2.1944236037392106e-06,-0.5733996279280991
1871,19,3.4413013115794967e-07,-0.3273830302250881
1872,0,9.143590227712626e-07,-0.551152703108891
1872,1,-2.6917535106374053e-06,-0.2836055329090631
1872,2,8.50644224044217e-08,-0.27133695756890885
1872,3,-1.2432390945709728e-06,-0.46529006862166367
1872,4,4.073916174010333e-06,-0.5148851953293065
1872,5,4.236388159926733e-07,-0.48323523834048354
1872,6,2.680269396092127e-08,-0.3068200854674059
1872,7,2.1586388058824923e-06,-0.5901912680233905
1872,8,-3.075827963042628e-07,-0.6906042808945423
1872,9,-3.8650950382200194e-07,-0.23054106429768056
1872,10,-2.603509512004471e-06,-0.5595335844217355
1872,11,-2.5930809030851942e-06,-0.42537389285594535
1872,12,-4.85009907227443e-07,-0.34151737370135127
1872,13,-4.0467597780846294e-07,-0.503511404800346
1872,14,3.665142724808196e-06,-0.07158745212429327
1872,15,3.7975808197809005e-07,-0.7282437006711864
1872,16,-2.0537286753622327e-06,-0.029415647428841105
1872,17,1.5100698671407727e-06,-0.23910922605143442
1872,18,1.2193266942385732e-06,-0.6691718746480617
1872,19,2.1212288023825868e-06,-0.5099782655446283
1873,0,1.433751467009042e-06,-0.377946034250641
1873,1,-3.888299140728446e-06,-0.07365790166370814
1873,2,-1.8712488637946578e-06,-0.15959957780622339
1873,3,-1.703065161760968e-06,-0.4661856725801084
1873,4,1.893699743007887e-06,0.1482167046252562
1873,5,-4.957658387508418e-07,-0.1887850557319051
1873,6,-1.7588563460365737e-06,-0.45797535338932094
1873,7,3.247833714864579e-06,-0.1540970911362013
1873,8,2.5885875658375347e-07,-0.32251041348540477
1873,9,1.959451769098245e-07,-0.12608073809553855
1873,10,-2.4000776284352244e-06,-0.36044572226809524
1873,11,-3.052170241422789e-06,-0.07966089310730222
1873,12,-4.172706402424688e-08,-0.17448154857377793
1873,13,9.85833665289924e-07,-0.2896503676354333
1873,14,2.1296509113650166e-06,-0.048254951941167815
1873,15,-7.027053016281336e-07,-0.4028709920714792
1873,16,-3.922059197678977e-06,0.152808984131395
1873,17,4.468327218161436e-07,-0.08818233709942935
