t,T,P,edge,bal,ela,area
1533.0,-0.7711453168735374,5.0,10200.0,26632171.763677698,739.2381788697952,18442659.96130597
1534.0,0.9890150521185976,5.0,10200.0,5533000.622182775,1007.6795146447886,18442659.96130597
1535.0,1.2228563050411863,5.0,10200.0,2738071.188657361,1051.4592322818478,18442659.96130597
1536.0,1.5232928271187758,5.0,10200.0,-852951.1219089432,1094.1211960377773,18442659.96130597
1537.0,1.2692152652713329,5.0,10200.0,2203427.1381595265,1051.5456196115945,18442659.96130597
1538.0,0.1933322105186419,5.0,10200.0,15110758.227375802,887.7546449349678,18442659.96130597
1539.0,1.0132028710303915,5.0,10200.0,5294841.134197798,1022.1394295233852,18442659.96130597
1540.0,1.9207604532566087,5.0,10200.0,-5568597.813859499,1158.7949477280501,18442659.96130597
1541.0,2.5017144793679895,5.0,10200.0,-12517742.354027163,1246.622378835184,18442659.96130597
1542.0,0.7841800887670578,5.0,10200.0,8081434.226322473,983.1097862879706,18442659.96130597
1543.0,1.23833424618838,5.0,10200.0,2644087.6442084974,1052.1530184184296,18442659.96130597
1544.0,0.9100774574819193,5.0,10200.0,6587017.67765798,1002.3703836993174,18442659.96130597
1545.0,1.121438925787392,5.0,10200.0,4062235.7955598608,1030.7801836369538,18442659.96130597
1546.0,2.3785492498581444,5.0,10200.0,-10997196.740968622,1224.8412642583453,18442659.96130597
1547.0,1.3073208283926272,5.0,10200.0,1852743.0483033657,1062.3870776349572,18442659.96130597
1548.0,1.658495167755663,5.0,10200.0,-2351838.9217957985,1115.8180603844037,18442659.96130597
1549.0,3.0173186244209464,5.0,10200.0,-18637010.259277746,1322.6700942848743,18442659.96130597
1550.0,1.5510914716652895,5.0,10200.0,-1061050.1979606794,1093.4421074184056,18442659.96130597
1551.0,2.3864541191762347,5.0,10200.0,-11080724.509399075,1222.8941304761724,18442659.96130597
1552.0,2.552082233217403,5.0,10200.0,-13074554.566939991,1250.8338847686377,18442659.96130597
1553.0,1.6770741444369257,5.0,10200.0,-2598028.25916915,1113.5436012166517,18442659.96130597
1554.0,-0.6603670069779062,5.0,10200.0,25406953.428002786,759.2794999261632,18442659.96130597
1555.0,2.5121698575400284,5.0,10200.0,-12635601.177722935,1244.762062443327,18442659.96130597
1556.0,0.4541817645991464,5.0,10200.0,12028118.841034934,927.677210589007,18442659.96130597
1557.0,1.236908783590203,5.0,10200.0,2639200.4352760995,1050.9566721006654,18442659.96130597
1558.0,1.775016990075999,5.0,10200.0,-3813501.008603664,1134.4992231692665,18442659.96130597
1559.0,2.3985607624209884,5.0,10200.0,-11289705.044483647,1227.7008979816228,18442659.96130597
1560.0,1.8158566775633949,5.0,10200.0,-4308272.6541573275,1133.668762031024,18442659.96130597
1561.0,1.0603963764807638,5.0,10200.0,4741026.5324611245,1019.4101562553309,18442659.96130597
1562.0,2.0269057921558566,5.0,10200.0,-6852158.450905498,1170.9166920514467,18442659.96130597
1563.0,1.1586391668564184,5.0,10200.0,3549570.600516863,1039.1127960302947,18442659.96130597
1564.0,1.7569005741064405,5.0,10200.0,-3629211.563644696,1126.5356864404819,18442659.96130597
1565.0,1.641301395898477,5.0,10200.0,-2249844.3689105306,1113.7122661901044,18442659.96130597
1566.0,1.0878810346776495,5.0,10200.0,4377476.198537415,1027.4582067818587,18442659.96130597
1567.0,0.5840507365921224,5.0,10200.0,10411194.658316726,947.8097739685104,18442659.96130597
1568.0,2.4195345159189987,5.0,10200.0,-11594686.16331496,1232.989288093238,18442659.96130597
1569.0,2.8640628657795117,5.0,10200.0,-16925424.375418216,1299.6258197712546,18442659.96130597
1570.0,0.46416720216310425,5.0,10200.0,11836920.403435983,928.744784612391,18442659.96130597
1571.0,1.2646558334058149,5.0,10200.0,2232584.033699219,1049.505436802087,18442659.96130597
1572.0,1.881471416363774,5.0,10200.0,-5166860.051482495,1149.05983805263,18442659.96130597
1573.0,0.9527613168033913,5.0,10200.0,5961364.192414682,1005.7124622063593,18442659.96130597
1574.0,1.1598274121697152,5.0,10200.0,3474842.785504414,1038.9401500121394,18442659.96130597
1575.0,0.765828495529834,5.0,10200.0,8196100.172893476,972.6666813431626,18442659.96130597
1576.0,0.6650379002884663,5.0,10200.0,9405321.55449856,960.0800590784149,18442659.96130597
1577.0,1.113194006023031,5.0,10200.0,4037952.26830866,1028.6551212904778,18442659.96130597
1578.0,1.8201757550199185,5.0,10200.0,-4429017.471139779,1134.6486629603758,18442659.96130597
1579.0,1.788956754291335,5.0,10200.0,-4046761.362267712,1134.3811624909958,18442659.96130597
1580.0,-0.34085311080910685,5.0,10200.0,21490419.57107278,803.9036383555424,18442659.96130597
1581.0,1.988432022330115,5.0,10250.0,-6540635.383743353,1166.9400645079397,18472659.96130597
1582.0,1.5837540994584538,5.0,10200.0,-1562129.1259291582,1105.1370111896108,18442659.96130597
1583.0,0.9676874874828805,5.0,10200.0,5831822.868089514,1008.1657649513534,18442659.96130597
1584.0,0.12255650130019458,5.0,10200.0,15971437.203733796,875.604917800416,18442659.96130597
1585.0,0.9447068868341626,5.0,10250.0,6031765.71625126,1002.3182631901154,18472659.96130597
1586.0,0.33504716011193736,5.0,10250.0,13368246.054909881,910.5671364451306,18472659.96130597
1587.0,0.039214273229272845,5.0,10250.0,16939875.228947654,871.1352005640803,18472659.96130597
1588.0,0.8368408642448495,5.0,10250.0,7387552.940872611,991.0920767488192,18472659.96130597
1589.0,1.3590022506286097,5.0,10250.0,1146871.1974652968,1064.9160823460886,18472659.96130597
1590.0,1.192666392668106,5.0,10250.0,3172871.6555200303,1044.390839668414,18472659.96130597
1591.0,1.8625835977373155,5.0,10250.0,-4844249.309373548,1147.3151350443275,18472659.96130597
1592.0,2.084451936741271,5.0,10250.0,-7485027.786247131,1178.5603276867337,18472659.96130597
1593.0,1.1011850213282068,5.0,10250.0,4338738.742079615,1032.7167021709274,18472659.96130597
1594.0,2.580102049584238,5.0,10300.0,-13534208.197975386,1254.8606768081056,18502659.96130597
1595.0,0.8093733263928371,5.0,10250.0,7866175.1958493125,986.3025636242273,18472659.96130597
1596.0,0.6526351215544941,5.0,10300.0,9663435.61597071,959.8393849481574,18502659.96130597
1597.0,2.2305954948407107,5.0,10300.0,-9305422.803585444,1202.5545008489023,18502659.96130597
1598.0,2.4018086123403215,5.0,10300.0,-11356225.87753625,1230.8300611663456,18502659.96130597
1599.0,0.3181821322245084,5.0,10300.0,13706154.970060077,908.7730910886698,18502659.96130597
1600.0,1.4415666036420847,5.0,10300.0,197753.71451110672,1085.1374424010044,18502659.96130597
1601.0,1.4379910989272222,5.0,10300.0,245284.7467614133,1085.0861747148897,18502659.96130597
1602.0,2.110017943744457,5.0,10300.0,-7832674.708579514,1182.3986733462673,18502659.96130597
1603.0,0.7004032498881054,5.0,10300.0,9122676.940241981,965.7450940358559,18502659.96130597
1604.0,2.113917303552613,5.0,10350.0,-7996598.0609023115,1184.833771182558,18532659.96130597
1605.0,2.734188313814669,5.0,10350.0,-15466800.311118985,1277.6957842969655,18532659.96130597
1606.0,0.9422020342776056,5.0,10350.0,6116697.860205348,1003.6420487940003,18532659.96130597
1607.0,0.34974104661004723,5.0,10350.0,13247868.359173622,912.4022588456463,18532659.96130597
1608.0,2.2160464326446467,5.0,10350.0,-9236281.166770747,1201.108371320871,18532659.96130597
1609.0,0.8108449211801565,5.0,10350.0,7690338.838918686,985.6223669131456,18532659.96130597
1610.0,0.2866691194475237,5.0,10400.0,13917037.329743274,904.1105605959315,18562659.96130597
1611.0,1.5129716502256798,5.0,10400.0,-875816.435955517,1095.9342828921988,18562659.96130597
1612.0,1.9250093352430389,5.0,10400.0,-5840872.42021485,1152.0367280384553,18562659.96130597
1613.0,1.072860645232442,5.0,10400.0,4446019.559172228,1024.0158770336668,18562659.96130597
1614.0,2.6845748761046107,5.0,10450.0,-15131123.528039,1272.5598636205307,18592659.96130597
1615.0,0.169262052339751,5.0,10450.0,15268415.347222902,885.7361923325826,18592659.96130597
1616.0,2.004621786279289,5.0,10450.0,-6911899.038612632,1167.779646200949,18592659.96130597
1617.0,1.001672916036604,5.0,10450.0,5210875.704651879,1011.2327691476481,18592659.96130597
1618.0,0.6471259418312796,5.0,10450.0,9497025.604755584,959.4917820561418,18592659.96130597
1619.0,2.47389611040607,5.0,10500.0,-12707420.776216656,1242.0998417021067,18622659.96130597
1620.0,2.0342104112840804,5.0,10500.0,-7381635.923349345,1172.9520958112362,18622659.96130597
1621.0,2.323484534451878,5.0,10500.0,-10884311.131257227,1213.7374707992592,18622659.96130597
1622.0,2.8094329112581704,5.0,10500.0,-16771947.260542866,1289.9675826749722,18622659.96130597
1623.0,0.9156006200219213,5.0,10500.0,6141347.447317725,1001.7897758220033,18622659.96130597
1624.0,1.0474168012850766,5.0,10500.0,4532340.990399955,1021.452611787832,18622659.96130597
1625.0,1.3128278385673013,5.0,10500.0,1308592.7997467555,1061.7065182673223,18622659.96130597
1626.0,0.6228955657515551,5.0,10500.0,9651166.333632676,953.8027061243624,18622659.96130597
1627.0,2.3803672085629968,5.0,10550.0,-11758648.97520027,1223.3019653832139,18652659.96130597
1628.0,1.4251174129775368,5.0,10550.0,-181915.1474586008,1072.604046883618,18652659.96130597
1629.0,1.0802950270243397,5.0,10550.0,3992068.972801419,1021.4604989611605,18652659.96130597
1630.0,0.7329022752351433,5.0,10550.0,8198267.430944545,969.512409367813,18652659.96130597
1631.0,2.0323886081717504,5.0,10550.0,-7559688.608109549,1172.2500344983132,18652659.96130597
1632.0,1.546001409136073,5.0,10550.0,-1664313.9070794666,1093.8022001500767,18652659.96130597
1633.0,1.740719800496998,5.0,10550.0,-4028345.043243505,1127.5013393492732,18652659.96130597
1634.0,1.2497721149849408,5.0,10550.0,1919717.858972459,1051.2886438355706,18652659.96130597
1635.0,3.0688605127275466,5.0,10550.0,-20140013.038303137,1330.320563625776,18652659.96130597
1636.0,0.6517771602775282,5.0,10550.0,9157428.796517251,957.4697361280942,18652659.96130597
1637.0,1.6516214497727617,5.0,10600.0,-3091781.900315347,1114.3594058303534,18682659.96130597
1638.0,2.609288286458222,5.0,10550.0,-14594453.751669059,1260.439995418576,18652659.96130597
1639.0,1.947130709988122,5.0,10550.0,-6577244.629665719,1155.8619837939796,18652659.96130597
1640.0,1.2848542549338768,5.0,10550.0,1437908.254394276,1059.6899370088342,18652659.96130597
1641.0,1.0980970068365608,5.0,10550.0,3687283.3940238897,1027.499202990656,18652659.96130597
1642.0,2.19293806635486,5.0,10550.0,-9599806.8169209,1193.8711821728177,18652659.96130597
1643.0,1.188231471486442,5.0,10550.0,2568825.620188494,1038.6322817365892,18652659.96130597
1644.0,1.2042434148778423,5.0,10550.0,2361806.104631056,1038.7777635823188,18652659.96130597
1645.0,1.5590837342669621,5.0,10550.0,-1951215.5457939832,1092.2204810999654,18652659.96130597
1646.0,1.1565265795396558,5.0,10550.0,2920010.2074745307,1038.8457125231823,18652659.96130597
1647.0,1.069802353991566,5.0,10550.0,3963304.71175333,1019.0592231028496,18652659.96130597
1648.0,1.052962240193808,5.0,10550.0,4161673.202999617,1019.3101305777794,18652659.96130597
1649.0,2.0851236974172123,5.0,10550.0,-8355685.287669573,1179.2729959262333,18652659.96130597
1650.0,0.9286366226355565,5.0,10550.0,5662742.762242339,999.1227677629945,18652659.96130597
1651.0,-0.06000371517902403,5.0,10550.0,17645949.2097952,851.7857751134038,18652659.96130597
1652.0,1.1035081484631037,5.0,10550.0,3540935.943686994,1028.9670004962193,18652659.96130597
1653.0,1.835257843008744,5.0,10550.0,-5324072.385001443,1144.4438454521526,18652659.96130597
1654.0,1.1742987325306222,5.0,10550.0,2696520.5948486617,1040.3890498778692,18652659.96130597
1655.0,0.6092987694400436,5.0,10550.0,9552636.408553598,951.9695499251598,18652659.96130597
1656.0,1.4568675153909005,5.0,10550.0,-715680.4354829099,1083.196834969652,18652659.96130597
1657.0,0.8679754318697421,5.0,10550.0,6433497.586238274,993.2055259163128,18652659.96130597
1658.0,1.2850428162270182,5.0,10550.0,1386748.041578997,1062.2864398502861,18652659.96130597
1659.0,0.9297901426965236,5.0,10550.0,5704708.560725802,1002.2024450482554,18652659.96130597
1660.0,1.4829348268370675,5.0,10550.0,-990338.3732356019,1083.8828614242714,18652659.96130597
1661.0,1.3787997806378618,5.0,10550.0,283721.2260722965,1073.7042821958923,18652659.96130597
1662.0,1.0801972510268634,5.0,10550.0,3914292.037099921,1022.4361546093204,18652659.96130597
1663.0,1.4523561412665051,5.0,10550.0,-587924.2107207561,1084.0693348003658,18652659.96130597
1664.0,1.8278798663834133,5.0,10550.0,-5131244.27259195,1135.8454144597165,18652659.96130597
1665.0,0.7835995021782995,5.0,10550.0,7537278.674328701,976.7681339774138,18652659.96130597
1666.0,0.9821458378672245,5.0,10550.0,5136802.07627767,1010.416277237728,18652659.96130597
1667.0,0.8254659340102615,5.0,10550.0,7045041.64856288,985.1423410961175,18652659.96130597
1668.0,0.7597322468212084,5.0,10550.0,7852630.1578035755,977.6506167523951,18652659.96130597
1669.0,0.13857200326171393,5.0,10550.0,15396883.335189123,878.7076945589657,18652659.96130597
1670.0,-0.342974644847712,5.0,10500.0,21330413.815108158,809.9914716347824,18622659.96130597
1671.0,0.6767016153664667,5.0,10550.0,8914549.068179134,963.7636255899018,18652659.96130597
1672.0,3.5779260959456574,5.0,10550.0,-26230072.336732395,1414.2753768194627,18652659.96130597
1673.0,0.92134365404491,5.0,10500.0,6105889.483817369,998.3816010263481,18622659.96130597
1674.0,0.9009476056365262,5.0,10550.0,6267542.239769749,998.6714709305377,18652659.96130597
1675.0,1.2335023784044274,5.0,10550.0,2251806.2434695987,1045.2995001381491,18652659.96130597
1676.0,2.1426674852771024,5.0,10550.0,-8754993.989634482,1191.759138691209,18652659.96130597
1677.0,2.5276919874302255,5.0,10550.0,-13410082.453362862,1248.6536475376156,18652659.96130597
1678.0,0.9273990382455626,5.0,10550.0,5998763.720858239,997.9366431676874,18652659.96130597
1679.0,3.0163908398874026,5.0,10550.0,-19325619.343215667,1323.997187980082,18652659.96130597
1680.0,2.543112212759917,5.0,10550.0,-13588059.91864708,1246.91807623273,18652659.96130597
1681.0,1.610733156055348,5.0,10550.0,-2291547.6340200016,1105.870132570415,18652659.96130597
1682.0,1.5995281404537254,5.0,10550.0,-2167348.6056048824,1105.7987347346152,18652659.96130597
1683.0,1.4715844480153262,5.0,10550.0,-628618.2756871423,1083.6495869270714,18652659.96130597
1684.0,2.139454827432262,5.0,10550.0,-8738434.996182952,1188.4967854954698,18652659.96130597
1685.0,1.6524015468211433,5.0,10550.0,-2846479.8198895296,1115.1977159966204,18652659.96130597
1686.0,-0.37170967087387075,5.0,10550.0,21679825.9479739,797.1415145952847,18652659.96130597
1687.0,0.7891912336080895,5.0,10550.0,7594626.432067686,978.0446833882436,18652659.96130597
1688.0,0.14203116354645484,5.0,10550.0,15438093.180590317,879.2283456037136,18652659.96130597
1689.0,2.6663249803021305,5.0,10550.0,-15163643.668555822,1268.3314007613099,18652659.96130597
1690.0,1.0137378250104163,5.0,10550.0,4877367.076039474,1011.41226010747,18652659.96130597
1691.0,0.6846581780596379,5.0,10550.0,8869496.350424565,965.7714837954654,18652659.96130597
1692.0,0.316794819704763,5.0,10600.0,13243250.677429667,909.765703142703,18682659.96130597
1693.0,1.0918872689716128,5.0,10600.0,3839702.070311811,1025.1358908362274,18682659.96130597
1694.0,1.0375125903000528,5.0,10600.0,4512577.272108307,1025.3603241136582,18682659.96130597
1695.0,0.5180704578225321,5.0,10600.0,10834371.034856888,940.5016790011252,18682659.96130597
1696.0,2.1161806427680077,5.0,10600.0,-8556651.679911636,1185.9655507064115,18682659.96130597
1697.0,0.7075926846165528,5.0,10650.0,8465156.755294817,967.733940554025,18712659.96130597
1698.0,0.14583301614044553,5.0,10650.0,15311486.566238273,881.3192319706258,18712659.96130597
1699.0,1.247053245179501,5.0,10650.0,1934010.9781254334,1056.0464092882096,18712659.96130597
1700.0,1.5444888109009094,5.0,10650.0,-1664166.8024910083,1097.6177807523568,18712659.96130597
1701.0,0.6720593878642558,5.0,10650.0,8965430.65337208,962.9757253502236,18712659.96130597
1702.0,1.6822947429699386,5.0,10700.0,-3423209.937272124,1118.7635545243545,18742659.96130597
1703.0,0.45939307984594446,5.0,10700.0,11491823.955390766,932.8206671393879,18742659.96130597
1704.0,1.2497994521787055,5.0,10700.0,1878941.4213793753,1056.68226942641,18742659.96130597
1705.0,1.1132732728344408,5.0,10700.0,3559866.711001289,1027.9280559689532,18742659.96130597
1706.0,0.5357413660789918,5.0,10750.0,10516664.080817156,943.3857720683845,18772659.96130597
1707.0,2.24304145102447,5.0,10750.0,-10297988.796703167,1204.4978940527833,18772659.96130597
1708.0,1.356217157696003,5.0,10750.0,539815.6188600454,1066.5772551347093,18772659.96130597
1709.0,2.0280550601953573,5.0,10750.0,-7645784.243024882,1170.0997171742106,18772659.96130597
1710.0,1.566990743425559,5.0,10750.0,-2010926.3526103161,1097.5041906945273,18772659.96130597
1711.0,2.801237441036152,5.0,10800.0,-17206776.272850186,1289.231659818354,18802659.96130597
1712.0,1.6918478091484213,5.0,10800.0,-3648240.339708835,1117.3403159793081,18802659.96130597
1713.0,1.2373579643222525,5.0,10800.0,1900855.297952694,1044.5457813114301,18802659.96130597
1714.0,0.3897852327634048,5.0,10800.0,12253017.552250598,919.3225877836196,18802659.96130597
1715.0,0.899211982757099,5.0,10800.0,6023092.160801528,999.530427813481,18802659.96130597
1716.0,1.3512950596387432,5.0,10800.0,498292.44952789135,1065.6007994638594,18802659.96130597
1717.0,2.1570077456963404,5.0,10850.0,-9474362.621297326,1190.9387462324048,18832659.96130597
1718.0,0.803319095344297,5.0,10850.0,7097200.6870688945,981.8261270626999,18832659.96130597
1719.0,2.014464463919132,5.0,10850.0,-7728944.61356139,1168.8756548886497,18832659.96130597
1720.0,1.7710324216438824,5.0,10850.0,-4749489.43131147,1129.7725266482648,18832659.96130597
1721.0,1.3300252241344888,5.0,10850.0,645835.7449438581,1064.4810275180441,18832659.96130597
1722.0,1.173744550891878,5.0,10900.0,2445789.7169555193,1044.2828832694397,18862659.96130597
1723.0,2.3335585450243332,5.0,10900.0,-11778103.499413589,1219.9737783488524,18862659.96130597
1724.0,0.40076547302963617,5.0,10900.0,11914100.143177342,918.3440623853462,18862659.96130597
1725.0,-0.24368404197840743,5.0,10900.0,19810260.229766954,824.5284607245954,18862659.96130597
1726.0,0.779078441612377,5.0,10900.0,7271942.111689554,978.5851983817292,18862659.96130597
1727.0,1.8492965812002167,5.0,10950.0,-5963899.789616054,1147.3046912571597,18892659.96130597
1728.0,1.6222169351861782,5.0,10950.0,-3166293.823228156,1107.9429120855548,18892659.96130597
1729.0,1.124547460229687,5.0,10950.0,2951603.9592645233,1034.1214057185252,18892659.96130597
1730.0,3.190558179180006,5.0,10950.0,-22414179.229548015,1354.2364179427823,18892659.96130597
1731.0,1.418782150774791,5.0,10950.0,-655650.7868110938,1074.800072276538,18892659.96130597
1732.0,1.4157546613278953,5.0,10950.0,-623564.7705176249,1074.7475516728912,18892659.96130597
1733.0,0.7711427923561227,5.0,10950.0,7286285.170187623,976.8878488200032,18892659.96130597
1734.0,2.989606024430379,5.0,11000.0,-20106358.553145457,1314.8346694151069,18922659.96130597
1735.0,1.6719165043433506,5.0,11000.0,-3905882.20108933,1115.8273983044276,18922659.96130597
1736.0,1.6964824612679035,5.0,11000.0,-4219394.553213129,1115.6872684812038,18922659.96130597
1737.0,2.013384288003473,5.0,11000.0,-8129982.25889261,1166.6193572278219,18922659.96130597
1738.0,0.3075851788499051,5.0,11000.0,12836415.39773992,904.2391878499271,18922659.96130597
1739.0,1.7285680126494327,5.0,11000.0,-4654181.014282137,1128.3896399693745,18922659.96130597
1740.0,0.8244239124629376,5.0,11000.0,6456615.857971089,985.6762341184842,18922659.96130597
1741.0,1.840937752641457,5.0,11000.0,-6054555.49576917,1145.108569456518,18922659.96130597
1742.0,0.7986027595062484,5.0,11000.0,6758788.339701391,978.2144801415568,18922659.96130597
1743.0,1.36784160432346,5.0,11000.0,-248917.3774228664,1073.9631280919082,18922659.96130597
1744.0,2.485478937009283,5.0,11050.0,-14134745.940433204,1240.9361221147524,18952659.96130597
1745.0,1.1131615350267232,5.0,11000.0,2873165.0120507805,1030.6993243525737,18922659.96130597
1746.0,1.4028990180099123,5.0,11050.0,-812651.9727243856,1073.351432371923,18952659.96130597
1747.0,1.0372854501340196,5.0,11050.0,3683888.6664951565,1022.6633950290986,18952659.96130597
1748.0,1.3706988957728505,5.0,11050.0,-429818.1893555932,1073.538146579635,18952659.96130597
1749.0,0.26117597540434634,5.0,11050.0,13233792.946534816,900.636795151656,18952659.96130597
1750.0,1.7312345873314605,5.0,11050.0,-4877833.555822735,1128.8282141205207,18952659.96130597
1751.0,1.916936237285654,5.0,11050.0,-7164539.889487179,1151.1947548492547,18952659.96130597
1752.0,0.722413743833946,5.0,11050.0,7550029.189261212,971.2003270257459,18952659.96130597
1753.0,0.7604460100667798,5.0,11050.0,7080325.401498606,974.8425133150739,18952659.96130597
1754.0,1.6522301906736967,5.0,11050.0,-3903850.3811848825,1116.4294257639199,18952659.96130597
1755.0,1.3367307714541967,5.0,11050.0,-14163.095580835827,1063.243045520379,18952659.96130597
1756.0,1.7596174146000685,5.0,11050.0,-5221708.862286547,1128.7797437379388,18952659.96130597
1757.0,3.9192643738348547,5.0,11050.0,-31826138.029230945,1463.8157717507659,18952659.96130597
1758.0,1.3376578312177836,5.0,11050.0,-29578.32219887525,1061.332748012733,18952659.96130597
1759.0,0.5007282371692381,5.0,11050.0,10266795.518532991,933.2513506791261,18952659.96130597
1760.0,2.4055517043831944,5.0,11050.0,-13211409.517287225,1228.3279706985727,18952659.96130597
1761.0,1.5135710285963055,5.0,11050.0,-2234562.619444603,1093.3763176256225,18952659.96130597
1762.0,-0.10773740299964762,5.0,11050.0,17725035.672436945,841.5479059001323,18952659.96130597
1763.0,0.7248220157695169,5.0,11050.0,7458632.162076794,970.0984354401065,18952659.96130597
1764.0,1.27087093726018,5.0,11050.0,728393.5146566713,1052.604672787855,18952659.96130597
1765.0,0.6680116666316196,5.0,11050.0,8155106.644238398,960.2541055811677,18952659.96130597
1766.0,0.31260929566322737,5.0,11050.0,12535976.825252052,908.6205610143928,18952659.96130597
1767.0,1.1904399602717666,5.0,11050.0,1729145.200940447,1043.3609210971617,18952659.96130597
1768.0,0.8620893105651861,5.0,11050.0,5784965.393808498,991.3222454853236,18952659.96130597
1769.0,2.433748575533013,5.0,11050.0,-13564570.585544309,1236.3374450337828,18952659.96130597
1770.0,1.280814831834868,5.0,11050.0,648439.9205398979,1053.5446882773977,18952659.96130597
1771.0,1.3969706194493083,5.0,11050.0,-776916.1699364213,1074.563377420959,18952659.96130597
1772.0,0.7500871053812617,5.0,11050.0,7196554.942924939,975.4518976632099,18952659.96130597
1773.0,1.749622453608647,5.0,11000.0,-4990998.479176508,1129.5123116695356,18922659.96130597
1774.0,1.2382540663701205,5.0,11000.0,1303853.0994101847,1053.7422632988769,18922659.96130597
1775.0,1.771438269671874,5.0,11000.0,-5250356.818390741,1129.3416727487959,18922659.96130597
1776.0,2.34958311298855,5.0,11000.0,-12358929.570381122,1219.7711484229128,18922659.96130597
1777.0,2.0730324098113035,5.0,11000.0,-8959066.219333248,1176.5191899718698,18922659.96130597
1778.0,-0.09301913962425878,5.0,11000.0,17676255.680033498,842.7929395385662,18922659.96130597
1779.0,1.8903349833907859,5.0,11000.0,-6723794.9102469105,1151.7778160250323,18922659.96130597
1780.0,2.1450500245576114,5.0,11000.0,-9859190.228519864,1189.1744194631103,18922659.96130597
1781.0,1.1359106833393682,5.0,11000.0,2547796.4002774106,1031.0534667375991,18922659.96130597
1782.0,-0.04920020345414722,5.0,11000.0,17117753.61874772,856.072487782177,18922659.96130597
1783.0,0.956005461520431,5.0,11000.0,4751574.131153696,1004.7275823505481,18922659.96130597
1784.0,2.065589925977756,5.0,11000.0,-8892945.652216805,1177.5218957925224,18922659.96130597
1785.0,2.2768896759533197,5.0,11000.0,-11488818.363580175,1210.4336162883237,18922659.96130597
1786.0,0.7403523512823953,5.0,11000.0,7408951.1620564135,971.5523983524122,18922659.96130597
1787.0,0.9130150422156689,5.0,11000.0,5282544.698597908,996.2004921258601,18922659.96130597
1788.0,1.0917632775890516,5.0,10950.0,3191751.3952388605,1024.057759069113,18892659.96130597
1789.0,1.2393758098647831,5.0,10950.0,1381175.182776114,1053.8079786012415,18892659.96130597
1790.0,2.2293962212978595,5.0,10950.0,-10773188.471874587,1201.437816380073,18892659.96130597
1791.0,0.7602581119079708,5.0,10950.0,7269582.352085268,975.307380830774,18892659.96130597
1792.0,0.8362333533513153,5.0,10950.0,6336746.168681116,986.5498237812421,18892659.96130597
1793.0,0.829213758998609,5.0,10950.0,6425680.899515612,986.9465014145791,18892659.96130597
1794.0,0.8281528426581355,5.0,10950.0,6444223.237855211,987.3782467507235,18892659.96130597
1795.0,0.8278026371220824,5.0,10950.0,6456775.125414798,987.8268890899449,18892659.96130597
1796.0,0.22878828468065393,5.0,10950.0,13823588.936280664,893.1591822244776,18892659.96130597
1797.0,0.8484931239945519,5.0,10950.0,6228090.354071025,989.1740001447242,18892659.96130597
1798.0,1.4419018560834909,5.0,10950.0,-1040688.6023984114,1086.863067689157,18892659.96130597
1799.0,0.04103638669567111,5.0,10950.0,16180737.930763172,866.2222141934138,18892659.96130597
1800.0,1.0957484025235722,5.0,10950.0,3248588.3911453187,1027.9038702345504,18892659.96130597
1801.0,1.4095829575866476,5.0,10950.0,-582686.0335853007,1077.6973091272173,18892659.96130597
1802.0,0.07867774043976716,5.0,10950.0,15782484.76354679,876.8792713737331,18892659.96130597
1803.0,1.906099292450067,5.0,10950.0,-6636442.940143076,1155.026470392078,18892659.96130597
1804.0,0.632637870169682,5.0,10950.0,9024195.642361766,958.8162389817453,18892659.96130597
1805.0,1.4210930205536325,5.0,11000.0,-752330.8138111131,1078.3720363880834,18922659.96130597
1806.0,2.059044695790144,5.0,11000.0,-8579256.492044477,1176.7440951162116,18922659.96130597
1807.0,1.413937822386381,5.0,11000.0,-629176.6263840646,1077.7593228932506,18922659.96130597
1808.0,-0.15516653164038052,5.0,11000.0,18681399.158336475,838.7008699259842,18922659.96130597
1809.0,1.16016112243266,5.0,11000.0,2516003.2253643796,1037.1839310126468,18922659.96130597
1810.0,-0.03212984987770451,5.0,11000.0,17197220.985643506,849.843033561714,18922659.96130597
1811.0,1.9881901916583313,5.0,11000.0,-7632697.470507864,1167.9842152519038,18922659.96130597
1812.0,0.9463978171414684,5.0,11000.0,5201443.0468789525,1003.7348886732716,18922659.96130597
1813.0,0.023894096750985305,5.0,11000.0,16565612.078347169,863.5441285539031,18922659.96130597
1814.0,0.9817134667064096,5.0,11050.0,4698919.318879965,1012.9208366462976,18952659.96130597
1815.0,-0.7705487711590924,5.0,11050.0,26308625.06110854,740.7735179918959,18952659.96130597
1816.0,2.521563521321842,5.0,11050.0,-14219517.596759092,1248.248779570282,18952659.96130597
1817.0,1.6550206073599174,5.0,11050.0,-3515217.0559106413,1111.6791160906043,18952659.96130597
1818.0,0.4559318277964177,5.0,11100.0,11182592.278183647,932.0281044149035,18982659.96130597
1819.0,1.5569030348724295,5.0,11100.0,-2382011.0535631757,1100.9345119370164,18982659.96130597
1820.0,2.521247129252705,5.0,11100.0,-14261427.361190248,1247.0669058269084,18982659.96130597
1821.0,2.0379925424784204,5.0,11100.0,-8285224.835162845,1171.5660075333026,18982659.96130597
1822.0,0.2709484680223442,5.0,11150.0,13431565.901338898,899.2177410026707,19012659.96130597
1823.0,1.7507666158617337,5.0,11150.0,-4851505.869135762,1132.959928883216,19012659.96130597
